lipid,type,LogFC_cKO,PValue_cKO,FDR_cKO,LogFC_WT,PValue_WT,FDR_WT,min_PValue,min_FDR,LogFC_difference,LogFC_difference_abs
PC(O-40:5),PC,0.9911451695498424,0.0011824280629574,0.013721665195716,0.6110815361898588,0.06541944258633,0.4119553089971299,0.0011824280629574,0.013721665195716,0.3800636333599836,0.3800636333599836
PC(O-40:2),PC,0.9872474460366846,0.0012359757308735,0.0142327359162904,0.5811554945938662,0.0795508193897843,0.4119553089971299,0.0012359757308735,0.0142327359162904,0.4060919514428184,0.4060919514428184
PC(36:4),PC,0.9852829779849104,0.0012637912562596,0.0143325417471261,0.6143032892813421,0.0640309213499226,0.4119553089971299,0.0012637912562596,0.0143325417471261,0.37097968870356823,0.37097968870356823
PS(38:3),PS,0.9853388500690442,0.0012631240964192,0.0143325417471261,0.6587138745459,0.0472723934140137,0.3982110265122925,0.0012631240964192,0.0143325417471261,0.3266249755231442,0.3266249755231442
LPG(14:1) | PG(14:1),PG,-1.006231348618296,0.0012777078734814,0.0143814186962534,-0.4635403158732485,0.1574311560712872,0.5214036297316746,0.0012777078734814,0.0143814186962534,-0.5426910327450476,0.5426910327450476
PC(40:6),PC,0.9813566316560476,0.0013211829175687,0.014759782295526,0.522189941074933,0.1147138404962135,0.4565402441712871,0.0013211829175687,0.014759782295526,0.4591666905811146,0.4591666905811146
SM(d18:2/24:1),SM,0.9751983483271792,0.0014160326088007,0.0157022282620351,0.5764393114346134,0.081991293639644,0.4119553089971299,0.0014160326088007,0.0157022282620351,0.39875903689256587,0.39875903689256587
PC(40:9),PC,0.9726884126560028,0.001456486225555,0.016032057938646,0.5700478100738825,0.0853967100225929,0.4166739588770167,0.001456486225555,0.016032057938646,0.4026406025821203,0.4026406025821203
PS(36:1),PS,0.9681481536275892,0.0015323839545812,0.0167443706569935,0.3135088576040871,0.3417716404251532,0.7096146265138062,0.0015323839545812,0.0167443706569935,0.6546392960235021,0.6546392960235021
PC(38:6),PC,0.9665526496157318,0.0015598707594032,0.0169212067161351,0.6636541966607766,0.0456604793639159,0.3982110265122925,0.0015598707594032,0.0169212067161351,0.3028984529549552,0.3028984529549552
PG(O-38:1),PG,0.9580141346304724,0.0017151858598192,0.0184721815262551,0.3837115633497309,0.24517941116393,0.6221372897824416,0.0017151858598192,0.0184721815262551,0.5743025712807415,0.5743025712807415
PC(38:3),PC,0.9563561784597272,0.0017468235238663,0.0186785343944854,0.534425682973759,0.1065469779412488,0.4420249299085382,0.0017468235238663,0.0186785343944854,0.42193049548596817,0.42193049548596817
PC(O-40:1),PC,0.9542023695051894,0.0017888809044076,0.0189925866233916,0.5555839652742661,0.0935299631014328,0.4268730328135515,0.0017888809044076,0.0189925866233916,0.3986184042309233,0.3986184042309233
PC(36:6),PC,0.950283864543934,0.001867760733293,0.0196765040149195,0.6232088140849532,0.0603209673827107,0.4119553089971299,0.001867760733293,0.0196765040149195,0.3270750504589808,0.3270750504589808
PC(38:5),PC,0.9495943828956996,0.0018819703184646,0.0196765040149195,0.5466448972668551,0.0988628886982807,0.4352874834744888,0.0018819703184646,0.0196765040149195,0.4029494856288446,0.4029494856288446
PC(40:8),PC,0.949076290061463,0.0018927298451225,0.0196765040149195,0.56876157472384,0.0860957518469273,0.4170219848912269,0.0018927298451225,0.0196765040149195,0.38031471533762296,0.38031471533762296
PI(14:1),PI,0.9482179172400405,0.001921870583803,0.0198416569927803,1.6504066611957802,1.4442776576692425e-06,0.000196553059411896,1.4442776576692425e-06,0.000196553059411896,-0.7021887439557397,0.7021887439557397
PE(38:1),PE,0.945668454999264,0.0019650844658728,0.0201488455165179,-0.0104155298540356,0.97469438939687,0.994176980824487,0.0019650844658728,0.0201488455165179,0.9560839848532996,0.9560839848532996
[TG(56:0)]_FA18:2,TAG,-0.9623858226016194,0.002013124358279,0.0205010011179847,-0.3157540647179205,0.3351489085137036,0.7039569661283176,0.002013124358279,0.0205010011179847,-0.6466317578836989,0.6466317578836989
PC(36:5),PC,0.9410413415046625,0.002066717524468,0.0209045684738424,0.5873619474785978,0.0764299110328876,0.4119553089971299,0.002066717524468,0.0209045684738424,0.35367939402606463,0.35367939402606463
PC(40:5),PC,0.9403981239666744,0.0020812922819253,0.0209107016512906,0.5052227407871832,0.1268533400047333,0.4794601616443683,0.0020812922819253,0.0209107016512906,0.4351753831794912,0.4351753831794912
[TG(52:3)]_FA20:0,TAG,-0.9524253808956524,0.0022345515378763,0.022291188413338,-0.6673238961028332,0.0416115500234161,0.3982110265122925,0.0022345515378763,0.022291188413338,-0.28510148479281927,0.28510148479281927
PC(38:4),PC,0.9332881297433708,0.0022484765867829,0.022291188413338,0.5343532763805933,0.1065938541730008,0.4420249299085382,0.0022484765867829,0.022291188413338,0.39893485336277756,0.39893485336277756
PE(38:8),PE,0.9164644167065822,0.0026947984508274,0.0265402189532148,0.0796614303572417,0.8084933217634487,0.973704346484218,0.0026947984508274,0.0265402189532148,0.8368029863493405,0.8368029863493405
PS(40:7),PS,0.9144136783317606,0.0027541914920728,0.026947873618517,0.4469314616947802,0.1763658372435872,0.5522479304020279,0.0027541914920728,0.026947873618517,0.46748221663698036,0.46748221663698036
PS(40:8),PS,0.9127519228421648,0.0028033811511927,0.0272510492424389,0.1671633562729493,0.6114366101504287,0.8929957125806749,0.0028033811511927,0.0272510492424389,0.7455885665692155,0.7455885665692155
PG(40:8),PG,0.9092343288352228,0.0029101600064013,0.0281065130940825,0.1743509080674193,0.5962409009681817,0.8872491339456939,0.0029101600064013,0.0281065130940825,0.7348834207678036,0.7348834207678036
[TG(52:3)]_FA18:0,TAG,-0.9214620724978748,0.0030733711342715,0.0294925422307982,-0.6023779563551782,0.0658608868627965,0.4119553089971299,0.0030733711342715,0.0294925422307982,-0.3190841161426966,0.3190841161426966
PS(38:1),PS,0.9014193123008938,0.0031606059303574,0.0301364782021977,0.3948615342375052,0.2318248347875047,0.6099152507502542,0.0031606059303574,0.0301364782021977,0.5065577780633885,0.5065577780633885
[TG(58:1)]_FA18:2,TAG,-0.9140602417843784,0.0033126482591462,0.0311975002413664,-0.537772760425805,0.1005490121090678,0.4360768322724271,0.0033126482591462,0.0311975002413664,-0.3762874813585734,0.3762874813585734
LPG(14:1) | PG(14:1)_2,PG,-0.9152815723778291,0.0033135621498846,0.0311975002413664,-0.3211318025103452,0.3275843660994245,0.7016300954783076,0.0033135621498846,0.0311975002413664,-0.594149769867484,0.594149769867484
FA(20:5),FA,0.894581614875318,0.0033962359883276,0.0317518346777549,0.6695610283521902,0.0437991815469744,0.3982110265122925,0.0033962359883276,0.0317518346777549,0.22502058652312773,0.22502058652312773
PC(O-38:0),PC,0.8940467919316404,0.003414859975363,0.0317518346777549,0.6361577500112853,0.0552488111037807,0.4119553089971299,0.003414859975363,0.0317518346777549,0.2578890419203551,0.2578890419203551
[TG(58:0)]_FA18:1,TAG,-0.9043169537882416,0.0036539007947111,0.0336530563362896,-0.5186385657060343,0.11324625572559,0.4532878203775624,0.0036539007947111,0.0336530563362896,-0.38567838808220734,0.38567838808220734
PC(38:7),PC,0.8872882602354648,0.0036642940432967,0.0336530563362896,0.6223413740880338,0.0606742519760118,0.4119553089971299,0.0036642940432967,0.0336530563362896,0.264946886147431,0.264946886147431
LPE(16:0),PE,-0.9032688658227864,0.0036929759762631,0.0337096648564996,-0.5229817915554131,0.1102627831079579,0.4497639954022154,0.0036929759762631,0.0337096648564996,-0.3802870742673733,0.3802870742673733
PC(36:3),PC,0.885223185677997,0.0037437627797985,0.0339661386748991,0.559610051448926,0.0912051562085388,0.4268730328135515,0.0037437627797985,0.0339661386748991,0.325613134229071,0.325613134229071
LPE(22:2),PE,-0.9002519688411577,0.0038058871577332,0.0341162459588424,-0.8155494810719217,0.0128334019704629,0.2121666904591862,0.0038058871577332,0.0341162459588424,-0.08470248776923595,0.08470248776923595
PG(38:3),PG,0.8839264273146196,0.0037948084561486,0.0341162459588424,0.6537040505184755,0.0489545597626503,0.4059415984438246,0.0037948084561486,0.0341162459588424,0.2302223767961441,0.2302223767961441
PE(O-38:2),PE,0.8718511440325892,0.0042981081180548,0.0382992134090957,-0.0783825059811545,0.811202676255119,0.9737979562236596,0.0042981081180548,0.0382992134090957,0.9502336500137437,0.9502336500137437
[TG(52:4)]_FA18:1,TAG,-0.8834745411196077,0.0044946918021076,0.0398139267914506,-0.5774701947212856,0.0778383252729235,0.4119553089971299,0.0044946918021076,0.0398139267914506,-0.3060043463983221,0.3060043463983221
[TG(54:7)]_FA20:4,TAG,-0.8772548525172258,0.0047777373104097,0.0420721926687262,-0.4689931283946399,0.1521107891990069,0.5211024828150728,0.0047777373104097,0.0420721926687262,-0.4082617241225859,0.4082617241225859
PC(40:4),PC,0.8544552702734318,0.0051292650456021,0.0449035659255348,0.461512197244545,0.1627887444780385,0.5338317700328282,0.0051292650456021,0.0449035659255348,0.3929430730288868,0.3929430730288868
PE(O-36:2),PE,0.8473574128238506,0.0055093677830122,0.0479507184370314,-0.0110632922831166,0.9731210315481196,0.994176980824487,0.0055093677830122,0.0479507184370314,0.8584207051069672,0.8584207051069672
Cer(t18:0/16:0(2OH)),Cer,0.8457086168363841,0.0056160535974591,0.0485967181236786,0.6392840182517046,0.0541534834228372,0.4119553089971299,0.0056160535974591,0.0485967181236786,0.20642459858467954,0.20642459858467954
[TG(56:0)]_FA16:1,TAG,-0.8540700230884447,0.00598197709308,0.0508807937973907,-0.6301667310190253,0.0543378597034816,0.4119553089971299,0.00598197709308,0.0508807937973907,-0.2239032920694194,0.2239032920694194
PI(38:0) | PI(P-40:6)_2,PI,-0.8542868805965298,0.0059697876034845,0.0508807937973907,-0.3105026923578157,0.3432623002482624,0.7101805559855054,0.0059697876034845,0.0508807937973907,-0.5437841882387141,0.5437841882387141
PS(38:8),PS,0.839476636142823,0.0059597780622322,0.0508807937973907,0.2111172184796297,0.5213902372900077,0.8466889199963348,0.0059597780622322,0.0508807937973907,0.6283594176631933,0.6283594176631933
[TG(52:5)]_FA18:0,TAG,-0.8524587010348447,0.0060757529222622,0.0510724939878984,-0.7548739719879327,0.0212262673094551,0.2969693660023778,0.0060757529222622,0.0510724939878984,-0.09758472904691196,0.09758472904691196
LPI(20:2) | PI(20:2),PI,-0.8513427500619073,0.0061409812410298,0.0510724939878984,-0.142435016242938,0.6640630107923833,0.9136969918715052,0.0061409812410298,0.0510724939878984,-0.7089077338189693,0.7089077338189693
PE(18:1),PE,0.8379092755292309,0.0060538478643474,0.0510724939878984,0.1830666534914826,0.5780553900628977,0.8855486985554861,0.0060538478643474,0.0510724939878984,0.6548426220377483,0.6548426220377483
PG(38:8),PG,0.8367472982761616,0.0061236115436102,0.0510724939878984,0.2482155731862141,0.451174170102789,0.7890277250512561,0.0061236115436102,0.0510724939878984,0.5885317250899474,0.5885317250899474
PC(O-38:3),PC,0.8342432063580851,0.0062771004750283,0.051703929027018,0.5477099408959736,0.0982149555232458,0.4337102903194661,0.0062771004750283,0.051703929027018,0.28653326546211155,0.28653326546211155
PE(38:5),PE,0.8341176408418316,0.0062859820193168,0.051703929027018,0.2268929387688013,0.4908570169609916,0.8210200607716251,0.0062859820193168,0.051703929027018,0.6072247020730304,0.6072247020730304
[TG(56:2)]_FA18:2,TAG,-0.8469914500026,0.0064010905813601,0.0520907866072456,-0.3570174946731992,0.2757501596756471,0.6497199740828892,0.0064010905813601,0.0520907866072456,-0.4899739553294008,0.4899739553294008
PE(36:1),PE,0.8322500786901558,0.0064026083739032,0.0520907866072456,-0.2388796919557862,0.4660867300008964,0.7974078112129622,0.0064026083739032,0.0520907866072456,1.071129770645942,1.071129770645942
PG(38:1),PG,0.8305650521970906,0.0065094805018338,0.0526740124932179,0.412920376999442,0.2113206572656661,0.5870286463208662,0.0065094805018338,0.0526740124932179,0.41764467519764864,0.41764467519764864
SM(d16:1/24:1),SM,0.8287555164545226,0.0066264520702831,0.0533322513398592,0.5562094008265812,0.0931655897860269,0.4268730328135515,0.0066264520702831,0.0533322513398592,0.2725461156279414,0.2725461156279414
PG(P-16:0),PG,0.8277136520943725,0.0068090749541768,0.0545090117989451,0.825243739995108,0.0134784770584578,0.2187425702607322,0.0068090749541768,0.0545090117989451,0.002469912099264504,0.002469912099264504
LPI(15:1) | PI(P-16:0)_2,PI,-0.8326863819234026,0.0073306988465606,0.0576588899102044,0.0727745501304184,0.8247523160474657,0.9783313923320572,0.0073306988465606,0.0576588899102044,-0.905460932053821,0.905460932053821
PC(38:9),PC,0.818081365354039,0.0073566118723106,0.0576588899102044,0.5699488756428527,0.0854501705913454,0.4166739588770167,0.0073566118723106,0.0576588899102044,0.2481324897111863,0.2481324897111863
PC(O-38:2),PC,0.8181256966781598,0.0073534347708446,0.0576588899102044,0.5619509736578953,0.0898752947981761,0.4248982109452616,0.0073534347708446,0.0576588899102044,0.25617472302026456,0.25617472302026456
SM(d16:1/24:0),SM,0.8187284980986587,0.0073103722712009,0.0576588899102044,0.5410848921532933,0.1023021130410217,0.4360768322724271,0.0073103722712009,0.0576588899102044,0.2776436059453654,0.2776436059453654
[TG(52:5)]_FA18:2,TAG,-0.8313908369830074,0.007420907041836,0.0578279185759685,-0.4141883489631426,0.2059996776949172,0.5824904362972755,0.007420907041836,0.0578279185759685,-0.4172024880198648,0.4172024880198648
PG(O-40:0),PG,0.8167165229574106,0.0074554363962337,0.0578279185759685,0.3614169956986805,0.273496701188759,0.6494524991764482,0.0074554363962337,0.0578279185759685,0.4552995272587301,0.4552995272587301
PC(36:1),PC,0.8135081346662237,0.0076910280333285,0.0593477781747051,0.5530213409065883,0.0950343420349035,0.4301468924662817,0.0076910280333285,0.0593477781747051,0.26048679375963546,0.26048679375963546
PC(36:0) | PC(P-38:6)_2,PC,0.8113800569832049,0.0078512486996192,0.0602734323247694,0.5520991775615772,0.0955805031936913,0.4301468924662817,0.0078512486996192,0.0602734323247694,0.2592808794216277,0.2592808794216277
[TG(56:1)]_FA18:1,TAG,-0.8233635672368985,0.0080002154537936,0.0607935154026857,-0.3677934703862949,0.2614999397336147,0.6386058887132483,0.0080002154537936,0.0607935154026857,-0.4555700968506036,0.4555700968506036
PI(40:1),PI,-0.8235507880310946,0.0079873490017068,0.0607935154026857,-0.5689092750868098,0.082348909423042,0.4119553089971299,0.0079873490017068,0.0607935154026857,-0.25464151294428483,0.25464151294428483
LPI(15:1) | PI(P-16:0),PI,-0.8205575985818592,0.0082125315047788,0.0617796967972559,0.0752544917913611,0.81888761407783,0.976014934931936,0.0082125315047788,0.0617796967972559,-0.8958120903732203,0.8958120903732203
PE(O-38:4),PE,0.80701338991564,0.0081910966170009,0.0617796967972559,0.2683524888414201,0.4154635281852565,0.7735682856882201,0.0081910966170009,0.0617796967972559,0.5386609010742198,0.5386609010742198
LPI(14:1),PI,0.8047984930479186,0.0084044035744041,0.0629069607544147,1.5520226961533892,5.414118924433084e-06,0.0006754113358230272,5.414118924433084e-06,0.0006754113358230272,-0.7472242031054706,0.7472242031054706
SM(d18:0/22:0),SM,0.801609198048221,0.00862605035602,0.0642447630993135,0.5823252134586573,0.0789547004615574,0.4119553089971299,0.00862605035602,0.0642447630993135,0.21928398458956366,0.21928398458956366
[TG(54:2)]_FA20:0,TAG,-0.8138346139798475,0.0087418269784785,0.0647431997823983,-0.4876281226932696,0.1364768367686376,0.4983068893723183,0.0087418269784785,0.0647431997823983,-0.32620649128657786,0.32620649128657786
PC(36:0) | PC(P-38:6),PC,0.7997683606866731,0.0087794719811802,0.0647431997823983,0.557743266835271,0.0922771863847271,0.4268730328135515,0.0087794719811802,0.0647431997823983,0.24202509385140214,0.24202509385140214
PC(O-38:4),PC,0.7989686902452642,0.0088468764992244,0.0649204613693089,0.5272455768334939,0.1112808919965828,0.4514566268804457,0.0088468764992244,0.0649204613693089,0.27172311341177025,0.27172311341177025
PC(36:2),PC,0.7979043112143872,0.0089373199693724,0.0652642341178073,0.5413911253962552,0.1021102191038499,0.4360768322724271,0.0089373199693724,0.0652642341178073,0.256513185818132,0.256513185818132
PC(O-38:1),PC,0.7959282741548683,0.0091074038872642,0.0661834156273522,0.5771003585074619,0.0816455687359127,0.4119553089971299,0.0091074038872642,0.0661834156273522,0.21882791564740645,0.21882791564740645
LPG(15:1),PG,0.795081822319919,0.0093195260982253,0.0669125178832957,0.9419411612807488,0.0049267195789954,0.12139995658704,0.0049267195789954,0.0669125178832957,-0.1468593389608298,0.1468593389608298
PE(36:8),PE,0.7940718239495647,0.0092711800013496,0.0669125178832957,0.1175301426583574,0.7207809450111863,0.9440149384792176,0.0092711800013496,0.0669125178832957,0.6765416812912073,0.6765416812912073
PG(40:7),PG,0.793263931243576,0.0093418278140339,0.0669125178832957,0.3590137797923838,0.2766790093166277,0.6502173892417453,0.0093418278140339,0.0669125178832957,0.43425015145119217,0.43425015145119217
PC(O-38:6),PC,0.791025125113552,0.0095420742706584,0.0680213580151222,0.537448682149249,0.1046028432145144,0.4395876751941989,0.0095420742706584,0.0680213580151222,0.25357644296430304,0.25357644296430304
PC(38:8),PC,0.78941930818747,0.0096883948665827,0.0687070297728864,0.580452761317549,0.0799105035658673,0.4119553089971299,0.0096883948665827,0.0687070297728864,0.208966546869921,0.208966546869921
PE(P-40:7),PE,0.7889769164257725,0.0097300536485316,0.0687070297728864,-0.0073046434145215,0.9822516720408788,0.99690220545437,0.0097300536485316,0.0687070297728864,0.796281559840294,0.796281559840294
LPI(20:2) | PI(20:2)_2,PI,-0.8014479467415047,0.0097978322639164,0.0688608211224548,-0.1480804604616522,0.6515975876538358,0.9108306432903276,0.0097978322639164,0.0688608211224548,-0.6533674862798524,0.6533674862798524
