lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0141,AK0145,AK0164,AK0174,AK0175,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0135,AK0140,AK0142,AK0157,AK0169,Blank-1x
[TG(48:3)]_FA18:2,-0.338196374,8.379450686,1.065814461,0.301892777,0.67959923,11,11,WT,5xFAD,TAG,590536.4073,574340.1574,525876.3748,822674.1949,358559.4454,248306.7409,154754.5903,168124.6325,267879.3004,253730.8405,293950.6221,241111.7169,190625.3338,157394.2507,73976.4446,53810.88385,203359.0135,95457.72711,168894.0115,163842.0486,74148.705,123092.8298,26126.90195
LPC(10:0),0.340662817,6.426367078,1.066040348,0.301841553,0.67959923,11,11,WT,5xFAD,PC,102987.0072,89654.90564,85858.36597,90356.74634,73190.52576,69228.14496,59210.10413,20557.40149,69675.68457,61043.20404,73306.78503,274848.2167,272868.202,207681.136,267596.3811,182709.1898,243566.9951,258709.6791,185367.1103,175842.1325,173318.8538,261660.7788,44484.48294
[TG(58:7)]_FA18:1,-0.337801033,8.017852373,1.063314294,0.302460487,0.679854878,11,11,WT,5xFAD,TAG,608419.6572,352646.9649,500668.7875,365142.1913,353236.4649,184208.3935,134348.3296,107487.4468,165605.4715,210704.8916,269874.2002,1060811.643,875232.7496,687719.9083,1002907.962,638374.6987,968033.7081,924770.4816,714460.653,558480.3381,472037.7318,1219861.465,29581.84241
16:0 Campesteryl ester | CE(17:0)_2,0.339575501,10.78502194,1.059382494,0.303356066,0.680845623,11,11,WT,5xFAD,CE,3785830.647,3213956.288,3090413.959,1262863.679,1077150.375,1719226.992,1334065.033,997614.5662,1750404.723,1549424.347,2032510.581,299852.5205,221812.6331,171184.3532,265778.4793,140905.7496,241165.8789,155263.4711,80952.66653,83928.94632,79308.38455,212109.356,37469.84255
[TG(52:4)]_FA18:2,-0.33637281,8.819888048,1.054342276,0.304509137,0.681390401,11,11,WT,5xFAD,TAG,771886.9565,928226.2225,596057.6967,959877.527,488414.4951,338161.4998,247849.8347,205380.4329,283790.8629,330295.8431,417230.4868,1815256.593,2456787.894,2167920.458,3006708.19,2434893.954,3690686.054,2735097.25,1755367.559,2456421.726,1937659.384,2438127.827,66437.64478
[TG(54:6)]_FA18:1,-0.336499843,7.15252348,1.05510423,0.304334459,0.681390401,11,11,WT,5xFAD,TAG,327519.2637,270789.7988,251906.6184,227237.1155,139384.93,95416.48749,71270.56464,86585.90744,89128.58658,102138.6289,131032.7293,792677.5195,834601.0366,665296.1901,759489.2578,490418.6451,728476.8759,517162.5359,287549.5568,267176.6016,246084.3995,648952.6647,16503.9812
[TG(58:8)]_FA18:2,-0.334253171,8.002301584,1.041067579,0.307573311,0.682110134,11,11,WT,5xFAD,TAG,584464.5573,351930.7084,500592.6177,361797.8262,353281.8212,184565.4492,129819.3093,110133.73,161167.0886,216672.4734,257987.7191,166266.73,160265.5503,117560.608,169225.1916,109241.0276,154232.6899,108114.748,52705.90407,59039.30478,48776.12291,137253.5305,28701.80197
[TG(60:6)]_FA18:2,-0.333326022,6.488250564,1.035237723,0.308931644,0.682110134,11,11,WT,5xFAD,TAG,214089.7949,124860.0088,155439.7299,146127.4311,99395.88818,56829.92439,50281.9035,43216.92371,63164.04442,60253.52353,81853.84497,357469.4667,354961.141,249837.2987,323925.2201,217935.1758,314443.6002,224154.9133,111358.0284,123519.5267,98682.62692,283398.9619,16047.32126
1-O-carboceroyl-Cer(d18:1/18:0),0.336555174,2.974903045,1.039522701,0.307932505,0.682110134,11,11,WT,5xFAD,Cer,7776.520538,10447.66086,6016.46043,6091.820507,6554.14045,5170.960354,4386.000317,4087.080265,5734.580437,4719.100315,4548.860317,5446.98035,4507.020313,4844.180309,4717.180309,5959.360413,4810.360344,5599.10041,3866.020271,4001.760307,4210.680302,4893.880367,5040.740334
Cer(d18:1/24:0),0.337684988,3.070035619,1.046704998,0.306267178,0.682110134,11,11,WT,5xFAD,Cer,9895.780777,13210.92075,7385.80056,7436.300587,7511.120468,6609.120514,4587.460327,5000.320354,6226.980442,5762.560379,7279.200497,5784.160431,5114.58036,4879.260345,5141.520363,6937.260525,4760.420315,7341.680492,3839.300266,4300.640327,3867.760281,5711.860428,3578.920261
LPS(12:0) | PS(12:0),0.336030543,6.13281096,1.037401142,0.308426669,0.682110134,11,11,WT,5xFAD,PS,104084.4068,126105.529,75322.06423,82183.06629,38667.36219,61483.08417,42167.38371,56743.2243,61072.64438,36972.5829,56203.00434,336590.7985,863490.7413,790037.0691,841131.1635,502730.3267,773624.8589,513590.9288,312477.7396,307557.9857,336853.7845,355075.6636,20402.84119
PC(O-32:1),0.337427268,10.17544392,1.046095821,0.306407971,0.682110134,11,11,WT,5xFAD,PC,1998869.219,1630839.125,2018663.746,1417879.431,930597.4779,1366381.136,1035982.853,304088.7237,760264.4839,1462487.241,1286860.223,231291.0769,230989.3948,191853.8142,226864.1943,183335.6135,215572.9155,214361.0562,177799.1128,158481.9902,169288.1326,204138.0946,28064.72195
PS(22:7),0.335929493,7.426522225,1.036843075,0.308556828,0.682110134,11,11,WT,5xFAD,PS,237410.1959,184802.3345,207498.0942,214869.4347,152382.4915,126932.4091,120017.8086,104811.9673,133115.3505,121424.2885,159599.6506,446891.1567,331505.6398,244417.8966,340705.76,285983.1621,293054.8971,332328.2451,237847.6388,235611.4373,184061.4515,463223.4896,57104.58362
PS(34:4),0.338152869,8.23832748,1.050554896,0.305379324,0.682110134,11,11,WT,5xFAD,PS,424059.2268,309805.7797,357349.9834,559549.0151,248680.8962,218357.115,161505.0334,307625.541,236451.1769,207014.8152,278475.9409,506013.2183,540699.158,436701.8298,231864.9598,186721.2516,483081.3555,160209.1098,277479.7371,245768.5747,156051.7718,148202.2695,59999.78461
PS(O-38:5),0.335715476,7.734086367,1.035541046,0.308860779,0.682110134,11,11,WT,5xFAD,PS,353051.5596,245670.0015,300918.5994,228683.7188,208361.8148,151344.5107,140306.2285,165829.7713,160759.0718,184360.8128,214065.1926,182429.9517,191570.1143,146423.7901,36657.62238,30558.10184,174504.412,32382.1021,96841.56677,91478.84613,39154.80234,45833.30277,40001.96277
[TG(56:4)]_FA20:0,-0.332263733,7.375978326,1.028680747,0.310468724,0.684494373,11,11,WT,5xFAD,TAG,390530.5679,228187.4758,309020.9203,289230.2813,189031.9138,112774.209,91012.90585,73768.22534,130862.5093,119415.929,152772.1088,180999.6524,184994.3528,126891.5488,166829.5923,116374.1689,157591.4301,114940.6669,61201.22412,58618.62421,51407.74438,147251.0879,20537.26154
PC(O-32:2),0.333427889,10.18037083,1.021583818,0.312143618,0.687174993,11,11,WT,5xFAD,PC,2000577.027,1644223.316,2002020.746,1450163.295,935793.3488,1368091.969,1041238.208,318806.2534,771382.6967,1453950.392,1264995.961,216876.8743,217037.3758,170304.092,42173.183,45659.76336,198782.7766,39316.00294,111152.3683,106976.6076,45973.96378,57939.02422,29233.50218
[TG(52:4)]_FA20:0,-0.329993866,6.846796619,1.014636486,0.313794637,0.689795259,11,11,WT,5xFAD,TAG,234541.4349,199459.7547,179791.8734,219964.9344,131725.4283,74120.60461,62091.84372,60519.76442,80652.10594,77389.6057,114563.3481,941053.2799,1382375.176,1026470.649,1182884.922,764912.208,1058723.245,791115.1688,486921.8253,427308.2672,516208.5206,612790.9038,14481.08106
[TG(58:2)]_FA20:4,-0.329345627,8.211571988,1.010687572,0.314738174,0.689843407,11,11,WT,5xFAD,TAG,714771.901,415365.1656,589508.5898,497996.195,341457.0896,202583.858,163478.9528,122229.3674,247604.4162,212233.6981,301956.3013,501515.0768,473700.8607,390846.4255,464465.8769,286366.7775,428465.248,311159.92,181477.2922,165156.3504,183840.9919,307100.6184,24693.18167
PG(32:4),0.331791634,6.961859148,1.011584438,0.314523556,0.689843407,11,11,WT,5xFAD,PG,188073.5747,207387.1349,143589.931,135104.1299,95597.4668,72351.48508,63612.82492,149062.6926,83430.9859,80996.9259,109223.1484,265403.2778,214471.2536,166144.5112,206493.4957,117369.6474,188565.1557,131057.1708,82398.66559,79158.76624,77296.4054,149766.4904,29641.86206
SM(d18:0/12:0),-0.328906058,8.421401895,1.00799143,0.315384512,0.690249435,11,11,WT,5xFAD,SM,548450.0427,712869.6964,583197.9841,661696.3088,396018.7054,285535.6759,219551.2353,46663.02298,288927.4197,268700.3142,367709.8246,218893.1149,232325.1558,175658.4918,229024.257,138474.7283,212139.7927,145737.3489,79241.82593,78305.36592,82943.30649,162394.1711,30360.00189
PI(20:1),0.330426165,7.973896952,1.003351504,0.316500899,0.691681526,11,11,WT,5xFAD,PI,172626.0728,452601.6111,391537.1123,465162.1096,99825.92615,107477.6679,249090.3354,268878.9556,295272.439,102388.107,95229.34656,1833633.269,2472924.153,2228762.751,3117900.559,2481225.287,3758826.732,2750412.232,1808408.246,2513074.029,1959848.148,2466086.73,55898.96414
PI(P-42:2),-0.326558826,6.179825073,0.993555315,0.318874974,0.695853989,11,11,WT,5xFAD,PI,70790.16531,161726.7307,150639.3513,166820.851,49177.18322,34625.38236,58095.38367,56227.30402,70771.90491,24836.30206,30956.76206,341533.0853,317211.7431,247570.8989,313325.5626,216147.994,295591.6981,302929.7662,223932.7128,207705.3385,182241.6107,346975.5861,11786.92085
PG(42:1),0.327635746,7.787467829,0.986564363,0.320583526,0.698564103,11,11,WT,5xFAD,PG,343905.4619,205048.375,278497.0992,226549.6763,240405.7768,140775.0878,133686.7112,167505.4521,149546.9914,205082.436,187801.755,1672316.801,2351452.72,2091272.924,2958784.266,2365372.106,3616504.097,2631771.787,1707294.373,2390907.065,1824513.301,2349267.67,66277.12482
[TG(56:6)]_FA16:0,-0.324875307,8.45361605,0.983405006,0.321359608,0.699237404,11,11,WT,5xFAD,TAG,773280.2498,457591.6523,725649.1512,426406.7291,521300.752,288188.9829,173909.9903,130668.3293,175572.5125,317887.7424,375079.9081,1109338.829,624829.9107,606730.4351,781567.3048,606205.4613,922708.9752,931541.3104,449966.0621,565092.7733,504059.1656,994118.5638,40743.02299
[TG(60:5)]_FA18:1,-0.323986345,6.508390809,0.977966178,0.32270144,0.701137963,11,11,WT,5xFAD,TAG,219108.0955,127150.8885,158579.5699,149410.2923,99906.32684,60411.32413,48410.8638,44579.10274,63752.16479,62748.84515,84909.98631,599426.2373,471363.6755,431324.0098,534761.5924,293466.4421,465783.037,302114.6063,205840.3745,180545.1125,233114.7391,317769.962,15004.24113
[TG(50:0)]_FA16:1,-0.321760084,7.544986402,0.964593493,0.326032258,0.701630095,11,11,WT,5xFAD,TAG,364183.1071,322187.8626,317934.0187,359556.9061,183326.2736,130473.8295,104599.6473,99356.06689,121373.8906,132495.4892,156112.752,268514.1784,313351.7407,231031.7746,275093.2589,167789.9528,252985.9565,195497.475,99464.36761,107873.3282,97981.80524,186446.3738,29583.42227
[TG(54:5)]_FA18:2,-0.320987585,8.108056417,0.959973123,0.32719365,0.701630095,11,11,WT,5xFAD,TAG,605912.3914,421440.408,491096.2136,447928.5529,296911.1378,191168.1134,145041.9291,128241.1687,191164.6512,199030.7936,246794.7151,223769.7548,177892.4332,140032.8111,209765.0351,127736.2496,208362.8737,129522.1301,73677.0647,71600.72513,57496.62453,171126.1111,48365.48334
[TG(58:10)]_FA18:2,-0.319869652,7.382246944,0.953273799,0.328887377,0.701630095,11,11,WT,5xFAD,TAG,451067.6565,196957.6545,328942.8434,247379.5568,179375.7326,116019.9896,85636.14597,77256.20642,119937.7502,126182.5496,152444.3307,236696.2971,240101.1774,183671.0739,230776.7365,144638.8908,221654.4963,153548.2114,80983.4454,82945.06531,77905.20474,183317.1732,24363.74185
[TG(60:9)]_FA18:2,-0.320128674,6.937268405,0.954805171,0.328499191,0.701630095,11,11,WT,5xFAD,TAG,278622.499,169315.3506,202702.1556,221584.9561,140098.1099,82397.10449,73673.68552,53765.2442,86602.5062,86884.2464,110566.0269,7828.140518,6766.460484,6228.500412,5879.16037,7170.220581,5484.400391,8693.60059,4796.800308,4800.400337,4870.4403,6370.020485,19515.9014
16:0 Campesteryl ester | CE(17:0),0.323615104,10.79226342,0.96265853,0.326517971,0.701630095,11,11,WT,5xFAD,CE,3792445.016,3209998.538,3124272.615,1351385.968,1082542.879,1700960.082,1342018.761,992041.3087,1734192.473,1580912.776,2024702.904,335165.9038,338369.7641,258570.5778,322710.1822,185264.973,309442.3607,229040.9561,130938.549,120538.2899,122504.168,183079.7333,42455.5428
LPG(14:1) | PG(14:1)_2,-0.321131803,1.801112333,0.958423617,0.327584366,0.701630095,11,11,WT,5xFAD,PG,2765.300213,2680.040195,2491.120182,9659.04076,5268.080376,1709.000122,2060.940155,1922.220131,2011.820133,1685.74012,2031.960133,488634.7946,615660.7252,453460.8525,300410.386,211840.533,520373.6402,300433.3468,370041.8853,200650.3308,113292.1294,137001.7305,1640.780117
LPI(20:5) | PI(20:5),0.324546255,6.953950141,0.968121302,0.325149168,0.701630095,11,11,WT,5xFAD,PI,85402.58565,247393.8582,172324.61,194806.1325,59554.44452,50088.58493,89653.28552,170124.0518,106049.9471,48096.00451,66162.64452,108118.4265,4315.600349,108540.647,100492.1473,68740.66428,85803.90611,65492.88591,17688.52119,48855.86367,50909.38319,29628.42189,32258.3822
LPI(20:5) | PI(20:5)_2,0.321944841,6.971066982,0.952747512,0.329020927,0.701630095,11,11,WT,5xFAD,PI,83047.20684,256508.1357,175394.274,202983.193,58167.48361,59588.46407,91687.44647,178880.1518,110602.6083,40556.10292,55336.38274,257388.62,708905.0059,576045.1785,639200.4081,389333.9821,578974.1979,416712.7073,242277.3576,229440.9971,248594.2993,278479.4605,30791.00223
PE(O-38:5),0.323646234,7.164324596,0.96279769,0.326483007,0.701630095,11,11,WT,5xFAD,PE,249095.698,227625.8551,71817.10466,169198.4705,178706.8557,49410.54323,144822.2496,186201.1331,117397.7078,60045.10458,90561.18658,501918.0782,618804.9354,467488.0364,307949.9683,199022.2373,503516.6923,305405.1993,369235.6012,207405.5934,104002.2672,141205.3467,24169.16154
PG(32:5),0.322137,7.068989707,0.953884408,0.328732522,0.701630095,11,11,WT,5xFAD,PG,221437.2168,159340.672,171542.734,154131.6926,109569.5079,78954.745,82530.58527,93676.80566,96781.78659,88861.0863,179098.1711,428324.3953,371024.9273,286835.6603,386292.7874,257244.1754,353395.6456,368506.9233,253202.1589,229367.9779,200151.2162,483351.5959,37450.04248
PI(32:3),-0.322886783,6.728309416,0.971337519,0.324346832,0.701630095,11,11,WT,5xFAD,PI,77161.94481,274287.5974,186678.2928,292796.983,42953.62288,31779.62242,91208.20737,100170.4664,105056.7069,28039.80183,32812.02237,470984.3484,390378.7663,341322.5057,441901.8715,273721.7777,447975.6886,497881.7786,221611.5159,275774.9612,267815.8955,471136.9347,19602.88149
PS(32:0),0.32335159,8.176103203,0.961079076,0.326915155,0.701630095,11,11,WT,5xFAD,PS,431369.1062,379901.6489,346652.1848,369898.1888,229535.1373,184330.991,209273.5928,240356.2365,202224.0355,198323.9736,265821.4987,754215.6338,413961.8853,404099.448,120341.5092,159566.0515,411859.0881,108483.8279,269513.2209,255918.1184,140123.3889,161926.5503,79251.32581
PS(O-36:5),0.322084965,7.749917269,0.953596799,0.32880545,0.701630095,11,11,WT,5xFAD,PS,320008.0637,244031.2965,271712.3961,263940.4164,198299.2562,150338.0499,151186.7112,145917.0913,167282.8119,165188.6927,202053.014,10290600,9106929.152,12327376.99,8839363.348,5607706.431,7976159.708,6932419.113,5274502.272,3956816.965,2554181.975,6174971.331,58682.70447
LPI(21:0),0.321187407,7.373192893,0.948308592,0.330150205,0.702038148,11,11,WT,5xFAD,PI,105620.1066,274601.7997,273784.8789,311457.0626,65244.90479,63946.06464,204554.9944,144657.1288,185238.2328,44545.12282,92884.80685,167867.4328,188512.0528,137858.871,178467.1326,100730.1876,160536.9702,111047.408,62463.50453,62346.02435,58114.86401,133910.9494,41685.24307
LPS(22:0 | PS(22:0),0.321251033,7.809668992,0.948691101,0.33005269,0.702038148,11,11,WT,5xFAD,PS,346596.5848,221343.5526,245411.2172,293180.3612,179359.0927,159078.4109,142641.3114,147153.1295,169157.6501,153662.1528,188518.6536,518882.6851,390877.6868,366905.5466,148522.8499,91123.18658,437216.5071,84478.40634,265044.7769,225296.8145,116205.8887,94073.56702,85588.80591
PI(34:2),0.32048048,7.955568293,0.944173869,0.331206736,0.703285792,11,11,WT,5xFAD,PI,140033.4902,428248.949,379554.8877,424052.7258,135169.5108,109854.967,239073.7947,268308.1167,278480.2996,85634.06622,88253.88593,264942.7762,294573.2609,218669.475,288542.8016,164861.2715,256589.6774,182892.1142,100744.4464,90285.76575,98094.92627,212204.0326,66810.56464
PS(34:1),0.320047003,8.324193054,0.941643548,0.331855521,0.703543836,11,11,WT,5xFAD,PS,566101.6869,325236.6598,459130.5175,373010.8105,341985.5269,262902.4417,215681.0938,173076.2708,237295.6782,338883.9094,363494.5656,457179.0126,386952.3902,346153.403,437352.6904,277341.5562,478269.4922,495847.6302,217220.3351,275200.2813,274175.8418,479873.3615,47011.12354
SM(d18:1/12:0),-0.317640783,8.313717737,0.940037501,0.332268198,0.703543836,11,11,WT,5xFAD,SM,515229.7412,649511.5864,534986.5973,605877.7106,361761.027,257014.4569,218707.9571,45230.84378,258037.8184,251436.7542,331823.92,166581.3532,169651.3911,141600.2878,170217.3721,98146.20667,169891.9106,109515.3865,60570.70477,60770.52472,59004.18384,130402.17,32607.26257
[TG(60:11)]_FA18:1,-0.317234485,6.62917473,0.937583622,0.332900048,0.703886118,11,11,WT,5xFAD,TAG,209705.7345,155635.23,165348.7316,168978.2117,115253.9877,64815.70497,59725.68344,43790.32343,68021.80493,71735.06526,92629.08603,304310.8406,271797.5631,229562.493,64646.28403,102193.3681,281875.3258,85315.94454,150322.8522,132460.489,62603.60403,105586.6092,15241.88103
[TG(56:0)]_FA18:2,-0.315754065,9.515079082,0.928900054,0.335148909,0.703956966,11,11,WT,5xFAD,TAG,1345118.88,1616505.189,1086958.451,1584255.591,770951.6414,564280.7815,426532.8893,311752.8123,579469.6735,482353.6863,822045.5812,263950.2191,232523.8584,189149.6946,235966.2545,137031.3099,211882.2361,147581.5502,81788.18593,83165.5657,76350.2652,198138.2339,23849.30176
[TG(58:5)]_FA18:0,-0.315525383,8.125165064,0.927539013,0.335503228,0.703956966,11,11,WT,5xFAD,TAG,643977.2432,431650.0236,547242.1189,427561.8069,333851.9441,235721.116,143228.351,113702.188,173381.3134,237681.9764,275990.8576,294616.8362,295583.6194,231220.0969,285539.2596,183236.1138,256223.4601,183692.5525,94632.50749,102507.4263,97245.12689,239969.0986,23729.62134
[TG(60:7)]_FA20:4,-0.315657297,7.248843529,0.928295921,0.335306121,0.703956966,11,11,WT,5xFAD,TAG,319401.7033,265834.1184,256324.2768,270372.8961,173809.114,96023.60535,85803.98524,84641.96594,110484.0861,104763.2877,146046.2084,241204.3784,234662.1379,161516.6928,231274.1566,151438.6704,225381.0958,153881.3304,72550.7453,84884.82678,67767.76492,204854.9943,15624.88112
LPE(15:0),-0.315528031,7.574192022,0.927542163,0.335502408,0.703956966,11,11,WT,5xFAD,PE,405907.5507,313500.2999,254396.9004,360780.4459,235622.3956,93170.58554,151211.3514,108867.2479,189167.8913,86577.78528,128070.0699,755320.1591,694795.2468,561140.4027,662822.5466,548172.7921,605207.6656,430890.4915,232798.2166,236728.8397,323718.5011,545274.155,27475.242
LPS(15:0) | PS(O-16:0),0.317460564,9.264100484,0.926572958,0.335755026,0.703956966,11,11,WT,5xFAD,PS,786452.6143,650864.1636,692643.2153,758205.5771,541631.7568,418217.4067,386869.1479,350358.4443,459120.0298,445985.2075,556734.7158,173745.2747,177695.955,137355.5909,173694.653,106403.0478,159866.8323,116787.9086,60408.96437,62883.96497,57505.76431,132697.9485,249046.499
PI(40:2),-0.315969214,7.116751433,0.930129739,0.334829215,0.703956966,11,11,WT,5xFAD,PI,269921.4264,268774.12,274892.0981,325446.2022,78418.24393,92549.80705,112439.166,96787.04666,137502.9699,45894.44371,73247.46425,44390.94318,99513.00659,91561.74768,90779.34607,77943.82507,84038.36658,84429.3667,64987.10468,66593.50476,67028.16467,67143.30469,12092.12078
LPC(17:1),-0.314479047,8.672243793,0.921396937,0.337108449,0.705806082,11,11,WT,5xFAD,PC,848225.6343,719119.4679,818256.1642,713757.7031,422551.5942,366517.9413,271052.1775,38063.78201,349297.204,336842.4204,422321.3111,227829.3192,434371.2096,380122.3823,421298.7344,159497.4503,370109.8688,276169.3955,150383.6701,139330.3286,180558.4319,124872.7913,29047.58206
[TG(54:3)]_FA20:4,-0.31402469,8.073816851,0.918723895,0.337810259,0.70628765,11,11,WT,5xFAD,TAG,499602.4296,475244.5349,450743.8914,552169.8609,284615.6013,183959.6304,142561.3492,138969.1912,206185.4136,184254.2169,253768.9811,230859.5176,229555.1157,192872.5352,225173.5957,182526.5129,220582.9771,214854.2546,174469.3721,158305.5906,161785.8704,207904.6553,31430.92239
