"lipid","logFC","logCPM","LR","PValue","FDR","Length1","Length2","Title_1","Title_2","type","AK0141","AK0145","AK0164","AK0174","AK0175","AK0144","AK0147","AK0154","AK0155","AK0166","AK0168","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0135","AK0140","AK0142","AK0157","AK0169","Blank-1x","mean1","mean2"
"PS(34:4)",0.338152869,8.23832748,1.050554896,0.305379324,0.682110134,11,11,"WT","5xFAD","PS",364059.44219,249805.99509,297350.19879,499549.23049,188681.11159,158357.33039,101505.24879,247625.75639,176451.39229,147015.03059,218476.15629,446013.43369,480699.37339,376702.04519,171865.17519,126721.46699,423081.57089,100209.32519,217479.95249,185768.79009,96051.98719,88202.48489,59999.78461,240806.990262727,246617.78229
"PS(O-38:5)",0.335715476,7.734086367,1.035541046,0.308860779,0.682110134,11,11,"WT","5xFAD","PS",313049.59683,205668.03873,260916.63663,188681.75603,168359.85203,111342.54793,100304.26573,125827.80853,120757.10903,144358.85003,174063.22983,142427.98893,151568.15153,106421.82733,0,0,134502.44923,0,56839.604,51476.88336,0,5831.34,40001.96277,173939.062848182,59006.2040345455
"[TG(56:4)]_FA20:0",-0.332263733,7.375978326,1.028680747,0.310468724,0.684494373,11,11,"WT","5xFAD","TAG",369993.30636,207650.21426,288483.65876,268693.01976,168494.65226,92236.94746,70475.64431,53230.9638,110325.24776,98878.66746,132234.84726,160462.39086,164457.09126,106354.28726,146292.33076,95836.90736,137054.16856,94403.40536,40663.96258,38081.36267,30870.48284,126713.82636,20537.26154,169154.288131818,103744.565079091
"PC(O-32:2)",0.333427889,10.18037083,1.021583818,0.312143618,0.687174993,11,11,"WT","5xFAD","PC",1971343.52482,1614989.81382,1972787.24382,1420929.79282,906559.84662,1338858.46682,1012004.70582,289572.75122,742149.19452,1424716.88982,1235762.45882,187643.37212,187803.87362,141070.58982,12939.68082,16426.26118,169549.27442,10082.50076,81918.86612,77743.10542,16740.4616,28705.52204,29233.50218,1266334.06262909,84602.1370836364
"[TG(52:4)]_FA20:0",-0.329993866,6.846796619,1.014636486,0.313794637,0.689795259,11,11,"WT","5xFAD","TAG",220060.35384,184978.67364,165310.79234,205483.85334,117244.34724,59639.52355,47610.76266,46038.68336,66171.02488,62908.52464,100082.26704,926572.19884,1367894.09494,1011989.56794,1168403.84094,750431.12694,1044242.16394,776634.08774,472440.74424,412827.18614,501727.43954,598309.82274,14481.08106,115957.16423,821042.933994545
"[TG(58:2)]_FA20:4",-0.329345627,8.211571988,1.010687572,0.314738174,0.689843407,11,11,"WT","5xFAD","TAG",690078.71933,390671.98393,564815.40813,473303.01333,316763.90793,177890.67633,138785.77113,97536.18573,222911.23453,187540.51643,277263.11963,476821.89513,449007.67903,366153.24383,439772.69523,261673.59583,403772.06633,286466.73833,156784.11053,140463.16873,159147.81023,282407.43673,24693.18167,321596.412402727,311133.676357273
"PG(32:4)",0.331791634,6.961859148,1.011584438,0.314523556,0.689843407,11,11,"WT","5xFAD","PG",158431.71264,177745.27284,113948.06894,105462.26784,65955.60474,42709.62302,33970.96286,119420.83054,53789.12384,51355.06384,79581.28634,235761.41574,184829.39154,136502.64914,176851.63364,87727.78534,158923.29364,101415.30874,52756.80353,49516.90418,47654.54334,120124.62834,29641.86206,91124.5288581818,122914.941560909
"SM(d18:0/12:0)",-0.328906058,8.421401895,1.00799143,0.315384512,0.690249435,11,11,"WT","5xFAD","SM",518090.04081,682509.69451,552837.98221,631336.30691,365658.70351,255175.67401,189191.23341,16303.02109,258567.41781,238340.31231,337349.82271,188533.11301,201965.15391,145298.48991,198664.25511,108114.72641,181779.79081,115377.34701,48881.82404,47945.36403,52583.3046,132034.16921,30360.00189,367760.019026364,129197.958004545
"PI(20:1)",0.330426165,7.973896952,1.003351504,0.316500899,0.691681526,11,11,"WT","5xFAD","PI",116727.10866,396702.64696,335638.14816,409263.14546,43926.96201,51578.70376,193191.37126,212979.99146,239373.47486,46489.14286,39330.38242,1777734.30486,2417025.18886,2172863.78686,3062001.59486,2425326.32286,3702927.76786,2694513.26786,1752509.28186,2457175.06486,1903949.18386,2410187.76586,55898.96414,189563.734351818,2434201.23004182
"PI(P-42:2)",-0.326558826,6.179825073,0.993555315,0.318874974,0.695853989,11,11,"WT","5xFAD","PI",59003.24446,149939.80985,138852.43045,155033.93015,37390.26237,22838.46151,46308.46282,44440.38317,58984.98406,13049.38121,19169.84121,329746.16445,305424.82225,235783.97805,301538.64175,204361.07315,283804.77725,291142.84535,212145.79195,195918.41765,170454.68985,335188.66525,11786.92085,67728.2901145455,260500.896995455
"PG(42:1)",0.327635746,7.787467829,0.986564363,0.320583526,0.698564103,11,11,"WT","5xFAD","PG",277628.33708,138771.25018,212219.97438,160272.55148,174128.65198,74497.96298,67409.58638,101228.32728,83269.86658,138805.31118,121524.63018,1606039.67618,2285175.59518,2024995.79918,2892507.14118,2299094.98118,3550226.97218,2565494.66218,1641017.24818,2324629.94018,1758236.17618,2282990.54518,66277.12482,140886.949970909,2293673.52154364
"[TG(56:6)]_FA16:0",-0.324875307,8.45361605,0.983405006,0.321359608,0.699237404,11,11,"WT","5xFAD","TAG",732537.22681,416848.62931,684906.12821,385663.70611,480557.72901,247445.95991,133166.96731,89925.30631,134829.48951,277144.71941,334336.88511,1068595.80601,584086.88771,565987.41211,740824.28181,565462.43831,881965.95221,890798.28741,409223.03911,524349.75031,463316.14261,953375.54081,40743.02299,356123.886091818,695271.412582727
"[TG(60:5)]_FA18:1",-0.323986345,6.508390809,0.977966178,0.32270144,0.701137963,11,11,"WT","5xFAD","TAG",204103.85437,112146.64737,143575.32877,134406.05117,84902.08571,45407.083,33406.62267,29574.86161,48747.92366,47744.60402,69905.74518,584421.99617,456359.43437,416319.76867,519757.35127,278462.20097,450778.79587,287110.36517,190836.13337,165540.87137,218110.49797,302765.72087,15004.24113,86720.0734118182,351860.285097273
"[TG(50:0)]_FA16:1",-0.321760084,7.544986402,0.964593493,0.326032258,0.701630095,11,11,"WT","5xFAD","TAG",334599.68483,292604.44033,288350.59643,329973.48383,153742.85133,100890.40723,75016.22503,69772.64462,91790.46833,102912.06693,126529.32973,238930.75613,283768.31843,201448.35233,245509.83663,138206.53053,223402.53423,165914.05273,69880.94534,78289.90593,68398.38297,156862.95153,29583.42227,178743.836238182,170055.687889091
"[TG(54:5)]_FA18:2",-0.320987585,8.108056417,0.959973123,0.32719365,0.701630095,11,11,"WT","5xFAD","TAG",557546.90806,373074.92466,442730.73026,399563.06956,248545.65446,142802.63006,96676.44576,79875.68536,142799.16786,150665.31026,198429.23176,175404.27146,129526.94986,91667.32776,161399.55176,79370.76626,159997.39036,81156.64676,25311.58136,23235.24179,9131.14119,122760.62776,48365.48334,257519.068914545,96269.2269381818
"[TG(58:10)]_FA18:2",-0.319869652,7.382246944,0.953273799,0.328887377,0.701630095,11,11,"WT","5xFAD","TAG",426703.91465,172593.91265,304579.10155,223015.81495,155011.99075,91656.24775,61272.40412,52892.46457,95574.00835,101818.80775,128080.58885,212332.55525,215737.43555,159307.33205,206412.99465,120275.14895,197290.75445,129184.46955,56619.70355,58581.32346,53541.46289,158953.43135,24363.74185,164836.295994545,142566.9647
"[TG(60:9)]_FA18:2",-0.320128674,6.937268405,0.954805171,0.328499191,0.701630095,11,11,"WT","5xFAD","TAG",259106.5976,149799.4492,183186.2542,202069.0547,120582.2085,62881.20309,54157.78412,34249.3428,67086.6048,67368.345,91050.1255,0,0,0,0,0,0,0,0,0,0,0,19515.9014,117412.451773636,0
"16:0 Campesteryl ester | CE(17:0)",0.323615104,10.79226342,0.96265853,0.326517971,0.701630095,11,11,"WT","5xFAD","CE",3749989.4732,3167542.9952,3081817.0722,1308930.4252,1040087.3362,1658504.5392,1299563.2182,949585.7659,1691736.9302,1538457.2332,1982247.3612,292710.361,295914.2213,216115.035,280254.6394,142809.4302,266986.8179,186585.4133,88483.0062,78082.7471,80048.6252,140624.1905,42455.5428,1951678.39544545,188055.862463636
"LPG(14:1) | PG(14:1)_2",-0.321131803,1.801112333,0.958423617,0.327584366,0.701630095,11,11,"WT","5xFAD","PG",1124.520096,1039.260078,850.340065,8018.260643,3627.300259,68.2200049999999,420.160038,281.440014,371.040016,44.9600029999999,391.180016,486994.014483,614019.945083,451820.072383,298769.605883,210199.752883,518732.860083,298792.566683,368401.105183,199009.550683,111651.349283,135360.950383,1640.780117,1476.06193027273,335795.615728455
"LPI(20:5) | PI(20:5)",0.324546255,6.953950141,0.968121302,0.325149168,0.701630095,11,11,"WT","5xFAD","PI",53144.20345,215135.476,140066.2278,162547.7503,27296.06232,17830.20273,57394.90332,137865.6696,73791.5649,15837.62231,33904.26232,75860.0443,0,76282.2648,68233.7651,36482.28208,53545.52391,33234.50371,0,16597.48147,18651.00099,0,32258.3822,84983.0859136364,34444.2605781818
"LPI(20:5) | PI(20:5)_2",0.321944841,6.971066982,0.952747512,0.329020927,0.701630095,11,11,"WT","5xFAD","PI",52256.20461,225717.13347,144603.27177,172192.19077,27376.48138,28797.46184,60896.44424,148089.14957,79811.60607,9765.10069,24545.38051,226597.61777,678114.00367,545254.17627,608409.40587,358542.97987,548183.19567,385921.70507,211486.35537,198649.99487,217803.29707,247688.45827,30791.00223,88550.0386290909,384241.017251818
"PE(O-38:5)",0.323646234,7.164324596,0.96279769,0.326483007,0.701630095,11,11,"WT","5xFAD","PE",224926.53646,203456.69356,47647.94312,145029.30896,154537.69416,25241.38169,120653.08806,162031.97156,93228.54626,35875.94304,66392.02504,477748.91666,594635.77386,443318.87486,283780.80676,174853.07576,479347.53076,281236.03776,345066.43966,183236.43186,79833.10566,117036.18516,24169.16154,116274.648355455,314553.925341818
"PG(32:5)",0.322137,7.068989707,0.953884408,0.328732522,0.701630095,11,11,"WT","5xFAD","PG",183987.17432,121890.62952,134092.69152,116681.65012,72119.46542,41504.70252,45080.54279,56226.76318,59331.74411,51411.04382,141648.12862,390874.35282,333574.88482,249385.61782,348842.74492,219794.13292,315945.60312,331056.88082,215752.11642,191917.93542,162701.17372,445901.55342,37450.04248,93088.5941763636,291431.545110909
"PI(32:3)",-0.322886783,6.728309416,0.971337519,0.324346832,0.701630095,11,11,"WT","5xFAD","PI",57559.06332,254684.71591,167075.41131,273194.10151,23350.74139,12176.74093,71605.32588,80567.58491,85453.82541,8436.92034,13209.14088,451381.46691,370775.88481,321719.62421,422298.99001,254118.89621,428372.80711,478278.89711,202008.63441,256172.07971,248213.01401,451534.05321,19602.88149,95210.3247081818,353170.395246364
"PS(32:0)",0.32335159,8.176103203,0.961079076,0.326915155,0.701630095,11,11,"WT","5xFAD","PS",352117.78039,300650.32309,267400.85899,290646.86299,150283.81149,105079.66519,130022.26699,161104.91069,122972.70969,119072.64779,186570.17289,674964.30799,334710.55949,324848.12219,41090.18339,80314.72569,332607.76229,29232.50209,190261.89509,176666.79259,60872.06309,82675.22449,79251.32581,198720.182744545,211658.558035455
"PS(O-36:5)",0.322084965,7.749917269,0.953596799,0.32880545,0.701630095,11,11,"WT","5xFAD","PS",261325.35923,185348.59203,213029.69163,205257.71193,139616.55173,91655.34543,92504.00673,87234.38683,108600.10743,106505.98823,143370.30953,10231917.29553,9048246.44753,12268694.28553,8780680.64353,5549023.72653,7917477.00353,6873736.40853,5215819.56753,3898134.26053,2495499.27053,6116288.62653,58682.70447,148586.18643,7126865.23053
"LPI(21:0)",0.321187407,7.373192893,0.948308592,0.330150205,0.702038148,11,11,"WT","5xFAD","PI",63934.86353,232916.55663,232099.63583,269771.81953,23559.66172,22260.82157,162869.75133,102971.88573,143552.98973,2859.87975,51199.56378,126182.18973,146826.80973,96173.62793,136781.88953,59044.94453,118851.72713,69362.16493,20778.26146,20660.78128,16429.62094,92225.70633,41685.24307,118908.857193636,82119.7930472727
"LPS(22:0 | PS(22:0)",0.321251033,7.809668992,0.948691101,0.33005269,0.702038148,11,11,"WT","5xFAD","PS",261007.77889,135754.74669,159822.41129,207591.55529,93770.28679,73489.60499,57052.50549,61564.32359,83568.84419,68073.34689,102929.84769,433293.87919,305288.88089,281316.74069,62934.04399,5534.38067,351627.70119,0,179455.97099,139708.00859,30617.08279,8484.76111000001,85588.80591,118602.295617273,163478.313645455
"PI(34:2)",0.32048048,7.955568293,0.944173869,0.331206736,0.703285792,11,11,"WT","5xFAD","PI",73222.92556,361438.38436,312744.32306,357242.16116,68358.94616,43044.40236,172263.23006,201497.55206,211669.73496,18823.50158,21443.32129,198132.21156,227762.69626,151858.91036,221732.23696,98050.70686,189779.11276,116081.54956,33933.88176,23475.20111,31284.36163,145393.46796,66810.56464,167431.680237273,130680.394252727
"PS(34:1)",0.320047003,8.324193054,0.941643548,0.331855521,0.703543836,11,11,"WT","5xFAD","PS",519090.56336,278225.53626,412119.39396,325999.68696,294974.40336,215891.31816,168669.97026,126065.14726,190284.55466,291872.78586,316483.44206,410167.88906,339941.26666,299142.27946,390341.56686,230330.43266,431258.36866,448836.50666,170209.21156,228189.15776,227164.71826,432862.23796,47011.12354,285425.163832727,328040.330505455
"SM(d18:1/12:0)",-0.317640783,8.313717737,0.940037501,0.332268198,0.703543836,11,11,"WT","5xFAD","SM",482622.47863,616904.32383,502379.33473,573270.44803,329153.76443,224407.19433,186100.69453,12623.58121,225430.55583,218829.49163,299216.65743,133974.09063,137044.12853,108993.02523,137610.10953,65538.9441,137284.64803,76908.12393,27963.4422,28163.26215,26396.92127,97794.90743,32607.26257,333721.684055455,88879.2366390909
"[TG(60:11)]_FA18:1",-0.317234485,6.62917473,0.937583622,0.332900048,0.703886118,11,11,"WT","5xFAD","TAG",194463.85347,140393.34897,150106.85057,153736.33067,100012.10667,49573.82394,44483.80241,28548.4424,52779.9239,56493.18423,77387.205,289068.95957,256555.68207,214320.61197,49404.403,86951.48707,266633.44477,70074.06351,135080.97117,117218.60797,47361.723,90344.72817,15241.88103,95270.8065663636,147546.789297273
"[TG(56:0)]_FA18:2",-0.315754065,9.515079082,0.928900054,0.335148909,0.703956966,11,11,"WT","5xFAD","TAG",1321269.57824,1592655.88724,1063109.14924,1560406.28924,747102.33964,540431.47974,402683.58754,287903.51054,555620.37174,458504.38454,798196.27944,240100.91734,208674.55664,165300.39284,212116.95274,113182.00814,188032.93434,123732.24844,57938.88417,59316.26394,52500.96344,174288.93214,23849.30176,847989.350649091,145016.823106364
"[TG(58:5)]_FA18:0",-0.315525383,8.125165064,0.927539013,0.335503228,0.703956966,11,11,"WT","5xFAD","TAG",620247.62186,407920.40226,523512.49756,403832.18556,310122.32276,211991.49466,119498.72966,89972.56666,149651.69206,213952.35506,252261.23626,270887.21486,271853.99806,207490.47556,261809.63826,159506.49246,232493.83876,159962.93116,70902.88615,78777.80496,73515.50555,216239.47726,23729.62134,300269.373123636,182130.933003636
"[TG(60:7)]_FA20:4",-0.315657297,7.248843529,0.928295921,0.335306121,0.703956966,11,11,"WT","5xFAD","TAG",303776.82218,250209.23728,240699.39568,254748.01498,158184.23288,80398.72423,70179.10412,69017.08482,94859.20498,89138.40658,130421.32728,225579.49728,219037.25678,145891.81168,215649.27548,135813.78928,209756.21468,138256.44928,56925.86418,69259.94566,52142.8838,189230.11318,15624.88112,158330.141364545,150685.73648
"LPE(15:0)",-0.315528031,7.574192022,0.927542163,0.335502408,0.703956966,11,11,"WT","5xFAD","PE",378432.3087,286025.0579,226921.6584,333305.2039,208147.1536,65695.34354,123736.1094,81392.0059,161692.6493,59102.54328,100594.8279,727844.9171,667320.0048,533665.1607,635347.3046,520697.5501,577732.4236,403415.2495,205322.9746,209253.5977,296243.2591,517798.913,27475.242,184094.987438182,481331.032254545
"LPS(15:0) | PS(O-16:0)",0.317460564,9.264100484,0.926572958,0.335755026,0.703956966,11,11,"WT","5xFAD","PS",537406.1153,401817.6646,443596.7163,509159.0781,292585.2578,169170.9077,137822.6489,101311.9453,210073.5308,196938.7085,307688.2168,0,0,0,0,0,0,0,0,0,0,0,249046.499,300688.253645455,0
"PI(40:2)",-0.315969214,7.116751433,0.930129739,0.334829215,0.703956966,11,11,"WT","5xFAD","PI",257829.30562,256681.99922,262799.97732,313354.08142,66326.12315,80457.68627,100347.04522,84694.92588,125410.84912,33802.32293,61155.34347,32298.8224,87420.88581,79469.6269,78687.22529,65851.70429,71946.2458,72337.24592,52894.9839,54501.38398,54936.04389,55051.18391,12092.12078,149350.878147273,64126.85019
"LPC(17:1)",-0.314479047,8.672243793,0.921396937,0.337108449,0.705806082,11,11,"WT","5xFAD","PC",819178.05224,690071.88584,789208.58214,684710.12104,393504.01214,337470.35924,242004.59544,9016.19995,320249.62194,307794.83834,393273.72904,198781.73714,405323.62754,351074.80024,392251.15234,130449.86824,341062.28674,247121.81344,121336.08804,110282.74654,151510.84984,95825.20924,29047.58206,453316.545213636,231365.470849091
"[TG(54:3)]_FA20:4",-0.31402469,8.073816851,0.918723895,0.337810259,0.70628765,11,11,"WT","5xFAD","TAG",468171.50721,443813.61251,419312.96901,520738.93851,253184.67891,152528.70801,111130.42681,107538.26881,174754.49121,152823.29451,222338.05871,199428.59521,198124.19331,161441.61281,193742.67331,151095.59051,189152.05471,183423.33221,143038.44971,126874.66821,130354.94801,176473.73291,31430.92239,275121.359473636,168468.168264545
"[TG(56:6)]_FA20:4",-0.31317227,9.013791097,0.913747151,0.33912214,0.708041624,11,11,"WT","5xFAD","TAG",913125.7661,695085.5724,751190.566,779341.4043,496417.3152,298084.9629,167709.2727,105737.3875,250824.0003,272865.3985,351470.444,0,79424.407,53811.0224,85298.1257,0,73976.4272,50646.7839,22648.1817,8491.75970000001,617.119100000011,0,101703.3669,461986.553627273,34083.0751545455
"17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester",0.314479466,10.88957861,0.909351491,0.340286546,0.70948323,11,11,"WT","5xFAD","CE",4249068.97197,3316438.63097,3490255.47997,1257100.75297,1047767.26897,1828569.50497,1384876.81697,1044990.55597,1751229.41097,1680006.76397,2050417.81697,798864.89697,631438.08377,552185.68657,111444.86647,122908.70907,722210.97997,118216.30827,410502.74777,327429.96587,93871.26757,159150.77247,41545.86303,2100065.63406091,368020.389524545
"[TG(52:1)]_FA20:4",-0.311717654,7.318908102,0.905240441,0.341380432,0.709614627,11,11,"WT","5xFAD","TAG",310127.68288,251270.15948,236085.11508,277901.91558,180635.97378,86706.76498,67497.36393,73627.98358,94780.68668,92365.22488,146232.14818,418011.62918,359085.18598,297288.24538,106291.92568,72357.62481,370843.76708,60458.08532,225022.71518,192920.87118,49402.74347,99917.34718,16651.22132,165202.819911818,204690.921858182
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.311629326,6.033279732,0.90466155,0.341534846,0.709614627,11,11,"WT","5xFAD","Cer",67951.10342,78796.54555,75120.38475,92503.5071,105137.9066,33300.64211,12707.40082,22794.20181,22024.16131,34255.78241,42711.34303,337878.1233,319731.8424,257565.1398,339577.0436,176785.4531,427051.9487,184311.2713,104369.1672,117302.1294,101794.1068,315688.9055,14362.6211,53391.1799009091,243823.193736364
