Sample,WT_injured_1,WT_injured_2,WT_injured_3,WT_injured_4,WT_injured_5,WT_injured_6,WT_healthy_1,WT_healthy_2,WT_healthy_3,WT_healthy_4,WT_healthy_5
PC(44:8),0.00010566818659672744,8.274138881741677e-05,0.0,7.599871112009086e-05,9.491701220080131e-05,0.00010273490209052172,8.994902465934752e-05,7.721319846537535e-05,8.64554849505699e-05,6.995899594031626e-05,0.00012369106170245537
PE(34:4),1.4640752573035344e-05,0.00011404645680879893,0.00023040924112656657,0.00014714920357497056,5.921889906759174e-08,4.802424602369497e-05,0.00014882774552347797,0.00012961618533255924,2.331634885602312e-05,0.00013465344576970334,0.0001320761913577725
[TG(54:4)]_FA16:1,0.00048564196949229594,0.00030494463136612987,0.0003082025234886428,0.00018954281647834173,0.0005386228234360029,0.0004527140194366925,0.0004410017812663063,0.0003125224553032474,0.00044002302308730745,0.00026854439918271494,0.000486427802237676
LPI(22:1) | PI(22:1)_2,3.56551385373948e-05,0.00020827470766848996,0.0003711208260824652,0.00027496989957055397,1.1752054679935547e-05,2.5861194434842635e-05,3.286768175832091e-05,0.0002438990638825886,0.00020358855580332957,0.00029043273701316044,2.877492716262133e-05
PC(44:6),9.3269738424086e-05,7.553662149268174e-05,1.565292323246316e-06,7.739137464372149e-05,8.694820733793874e-05,9.751625229520647e-05,8.855525625690831e-05,6.972567736385317e-05,8.658960360343715e-05,6.293680758546116e-05,0.00011104015546830115
PC(O-44:3),0.00010788852445011002,9.237479622492579e-05,0.0,8.081809138194458e-05,0.00011276292287755533,0.00011323068380510443,0.00010476943180519568,7.923520675502113e-05,0.00010141166881979177,7.604065625832824e-05,0.00012814159058612606
PE(36:0),2.036831772903155e-05,0.00022432792989856082,0.00038897869619657045,0.0002490334531152414,1.9373037724749145e-05,3.2234925458559806e-05,0.00025229650100342657,0.0002037210442127875,3.8504967807458316e-05,0.00018734772684968724,0.00028614317334079944
PE(P-36:6),3.4241843469419614e-05,0.00022649455104103663,0.0004151099730914149,0.0002626540398852311,1.8762222999024446e-05,5.275447638402961e-05,0.00026115041917794304,0.0002135527321875679,5.822525401908339e-05,0.00019421600368329942,0.0003046226407471805
PI(40:7),6.444556232627755e-05,0.00013810812932065449,0.00022209318276000386,0.00018727414836609024,3.9080370990131985e-05,4.540602218512823e-05,7.93862497051673e-05,0.00015192599758924254,0.00020096201381661135,0.00018846637882680682,7.639160728557855e-05
LPI(17:2),9.222952068847845e-05,0.0002090137476518274,0.00039895523127833035,0.0003349448648562539,8.457441216096618e-05,0.000117818083685229,0.00018173027479032597,0.00028577712693237035,0.0003393904311693779,0.00033770558100370326,0.00011568010243670631
PG(44:3),6.888287735610267e-05,5.9945359723766e-05,0.00010242021724841969,9.329903383230277e-05,9.189294411592301e-05,0.0001118310752524121,0.0001676351738479508,0.00010510738270520933,0.0001115988687609382,0.00012217893147868736,0.00010318483880452728
PC(44:12),0.00015298192188145516,0.00011815065087347374,1.677213232882949e-05,0.00011313205150257326,0.0001456650754590491,0.0001397006729390844,0.00013259294765431318,0.00011369849972999447,0.00012270444353406094,0.00010676724382944261,0.00015567774859519493
PE(O-40:4),2.1698724165726223e-05,9.927329353461732e-05,0.0002949076478707256,0.00010745070821038779,9.526570430295625e-06,3.7398393657920094e-05,0.00012753650612944457,0.00012802252945187147,3.702315699472781e-05,9.717403929827725e-05,0.00011684029319283112
PG(38:6),0.00021196766490179578,0.00018681240094994565,0.0002943878732113108,0.0002796242421076598,0.00027486847182800917,0.00028200311412328744,0.0004007752482853945,0.00019956681601699568,0.0002925583560573656,0.00022762219585500382,0.0002771554196679826
PG(P-38:6),0.00030546707274203784,0.0002542015395993764,0.000415110825114427,0.00035923813648982455,0.0004279342177068419,0.00044672665327951945,0.0005582133268740767,0.000276146607435578,0.00044279922730462544,0.0002878336546549918,0.0004956944770756429
PS(O-28:0),0.00022434582206925962,0.00020711042036452763,0.000591931044528952,0.00040287840890406774,0.00026656955219053963,0.00034308213227652587,0.000521321305372506,0.00035144310824624384,0.0004189756287036333,0.0003528552190916461,0.0003590933143050849
Cer(d18:0/18:0),2.0220441381925153e-05,1.2656328038037516e-05,1.8814239865442995e-05,2.460189265664432e-05,1.493675642904099e-05,2.8401502402042736e-05,2.2268437499993184e-05,3.4898968967973116e-05,1.5096805919107134e-05,1.5712970169484836e-05,3.912219462136585e-05
LPE(20:0),9.154310967092993e-05,0.0002145286273007481,0.000248228928052907,0.00018302300013067624,7.85299232894998e-05,8.356805980301292e-05,0.00023150317473518057,0.0001740778500367623,9.886883693044293e-05,0.0001857528801866362,0.00022549929106785888
LPG(16:1) | PG(16:1)_2,0.00015025223205353846,0.00013397892359897067,0.00032311288306809154,0.00026057543144197766,0.00015629804906835073,0.00027151934666102146,0.00028987764407701353,0.00020924555769971667,0.0002503251639719021,0.00024115405373113352,0.00019314486636188766
LPG(18:3) | PG(18:3)_2,8.527621902286715e-05,5.478641791401147e-05,2.9267795983932178e-05,0.00014239414671707925,7.902660868170912e-05,0.00011226437644213316,0.00024341576768595186,0.0001132735861368557,0.0001893582390854942,0.00017891008943005722,0.00011281838759630222
Lyso_C17sphingosine-1-phosphocholine,9.198675959172478e-05,7.823985122731004e-05,0.0,0.00010263680608761616,8.235733607747139e-05,0.00010814505979798342,0.00011795070213760494,0.00011570668271374308,9.968668218331916e-05,0.000122337767839146,9.96900685487023e-05
PI(40:5),3.108299255450477e-05,0.00011121898232440291,0.00017091251372298118,0.00013960023390081634,2.804979108201299e-05,4.8211746583382325e-05,5.905405306489703e-05,0.00015219539178402432,0.00018028080329284666,0.0001666863098432288,6.587686570706603e-05
PI(42:0),2.9818859004078363e-05,6.096964337501506e-05,0.00010691343947592894,7.992761414292882e-05,1.716379041493493e-05,2.4168018634336444e-05,3.7940657921338916e-05,7.514643415439087e-05,8.422807639117337e-05,9.529856199936123e-05,3.754916914188259e-05
PI(42:8),3.677601709966127e-05,7.944395760970788e-05,0.00016044800611284826,9.891632708304439e-05,2.1005834760840888e-05,2.7770316565716396e-05,5.2134613681752644e-05,0.00010412017827550368,0.00010729512806316006,0.00010978828489793333,4.1533754124428414e-05
PI(O-36:3) | PI(P-36:2),7.887723092699959e-05,0.00015878890855685143,0.000314246824842089,0.00021636546051406906,5.9372927623570534e-05,8.744917873114918e-05,5.9283786076191215e-05,0.00020997643258006287,0.00023764188869201407,0.00023711878976239426,0.0001017251818383705
PS(36:4),0.0001563462325064076,0.0001335817281495897,0.00021343689168165541,0.00018727711749542272,0.00021128090456596523,0.00021200445972673906,0.0002840039833387595,0.0001548587830936153,0.0002285496505887543,0.00020297302851731225,0.00019864948208845026
PS(36:8),0.00035621632160083366,0.00035992613186926415,0.0005436755129992349,0.0003879541401067288,0.0004172988569969082,0.0004419530559548656,0.00048588415004511453,0.00039397288961361517,0.000465623428973159,0.00038695985230032643,0.000475004694077063
Cer(d18:1/18:0),4.562867903748119e-05,1.0457354263428058e-05,2.0682903906571005e-05,2.0546440067920987e-05,1.482373083909013e-05,3.0073218882638216e-05,1.5897121587815375e-05,1.7072540422507385e-05,1.0980092687739235e-05,3.4321477873402916e-05,5.2739976420558934e-05
LPE(21:0),2.2804326261580084e-05,7.688141249961367e-05,0.00014294249697321927,9.157812751507982e-05,8.560758804579915e-06,2.0133281187367646e-05,8.493639229219024e-05,7.397054870282623e-05,2.9042295709651323e-05,8.847563779386814e-05,8.697320848074141e-05
PC(44:4),7.852633569499841e-05,6.962914739037706e-05,0.0,6.700269998616195e-05,7.498851806910116e-05,8.694280580237809e-05,7.740954543122948e-05,6.080850420214785e-05,7.168421389291462e-05,5.8147607908690276e-05,0.00010456224187636283
PG(42:7),9.858567327357196e-05,9.585837366528592e-05,0.0001823079880897261,0.00015145260181440536,0.0001226741267248535,0.00015173013877519594,0.0002552487201371004,0.00014875770486252285,0.00018147853710880435,0.0001680639565737202,0.0001514077159476419
PG(O-36:1),0.00038518745000755736,0.00037827309349486977,0.0005923240790346961,0.0003763525226476816,0.00041318693693234406,0.0004241676170528781,0.00048805208021642974,0.0004185431594253656,0.0004894432505444015,0.00037884140697125584,0.00046241757749365025
PI(44:7),2.45314301770089e-05,6.24038936359189e-05,8.777244882337945e-05,7.403778909096505e-05,1.550540305894694e-05,2.0990108081193904e-05,3.726831732071928e-05,7.059976715900546e-05,7.87931319235422e-05,9.636219905413041e-05,2.3464072581159654e-05
PS(36:3),0.000259503369616882,0.00023961266544031756,0.00038876417419200326,0.00034215504721273396,0.0003299241942761996,0.0003260983877100349,0.00043087037049136564,0.00022324137286015765,0.0003821987285116557,0.0002819475245451597,0.0003723874727137516
PS(44:8),7.688025667814197e-05,6.979043447827669e-05,0.00012456069655577968,9.482031979713084e-05,8.260203906810415e-05,0.00010841882932770272,0.00016899635097631247,0.00011168010838410661,0.00011703069486986825,0.00012990757926878356,0.00010857705958012497
LPS(16:0) | PS(16:0),0.00035478879246541087,0.0002960688200284902,0.0003819513362145285,0.0003525971716221922,0.0003054264446788143,0.0003267397528585276,0.0005155374454712689,0.0003617915777506433,0.00044864181958445364,0.0004132032822463208,0.00038328173785744183
PE(46:1),1.0158581237776454e-05,5.047908857064012e-05,0.00012421142924564583,8.035460372584366e-05,3.233963192410261e-06,1.8821575069621495e-05,0.00010429341954574778,6.917133453399489e-05,2.3265065194836683e-05,6.663202018691218e-05,6.896019979419902e-05
LPI(18:2) | PI(18:2),0.00012002426371325799,0.0002583423026702555,0.0004366622663847927,0.00029822496855481457,0.00012020506707064574,0.00018026580651564895,0.00020742323668126254,0.0002559029668885303,0.0005029726897850244,0.00028891836600785194,0.00011013701912630833
LPI(20:3) | PI(20:3)_2,3.8340914785921386e-05,0.00011510080374121152,0.0001931348527368229,0.00014040139285667583,2.9893506128017985e-05,3.9378240923877976e-05,5.731721989109188e-05,0.00013998386043860252,0.00012162393652800246,0.00016370811831540807,2.3784312322035433e-05
PE(36:3),1.4634610385101715e-05,0.00017133608119170715,0.00032131886654793835,0.00023388914879090775,1.618402802334207e-05,6.594282196443343e-05,0.0002388499332673017,0.00016845047353684862,4.20048850987586e-05,0.00018227127654281322,0.0001987501570627241
PG(42:5),7.974117965380764e-05,8.323725400371929e-05,0.0001435603456912745,0.00012965100417592666,0.00010085601670099246,0.00015411386706779028,0.0002197712899740654,0.00012293635767796781,0.0001541332873949053,0.0001367806263386612,0.00013515582251950905
PG(44:7),0.00010168811779280693,7.987141695850667e-05,0.00015563421662335636,0.00012644097183104076,0.00013596455409979646,0.00015537172889454556,0.00018031398256862613,0.00016009991040492224,0.00012038329523130477,0.0001954582014333843,0.00015752153684924812
PG(P-28:0),0.00043615576540654107,0.00031527982575554946,0.0006009640861303631,0.0006904271957246292,0.0004599777746562433,0.00047516384056624705,0.0007157366034432166,0.0004274155627090217,0.0006047277787440973,0.0005874695315086875,0.0005175220499709703
PI(44:0),1.733185577161437e-05,4.623897878219175e-05,8.332035542606344e-05,5.997829441707496e-05,1.4329041720983437e-05,1.894415778352703e-05,2.9523749190155594e-05,6.296965970672923e-05,5.7252958166868364e-05,7.574726880324555e-05,2.136821129783044e-05
PS(30:1),0.00022608342836095537,0.00016891015610967543,0.00035657498723366804,0.00028704491940892505,0.00021743458138317984,0.00022786575399771385,0.00031423632247953815,0.0002512562913476339,0.0002529446886471899,0.00031468368629593735,0.0002398621956195156
PS(O-38:3),0.0005223851446334206,0.0004821241351712066,0.0006913608883817588,0.0005131290573023755,0.000499984703688777,0.0004738966929247146,0.0005971934146726381,0.00047566066070094836,0.0005563230527727154,0.0005389942521059246,0.0005692799806054713
PE(O-36:0),2.8977171105464938e-05,0.0001338300182600109,0.00024017901831131856,0.0001534311615791713,1.5904590962837065e-05,3.81383953727266e-05,0.00017187267166081827,0.00011772988032142541,3.365347790552282e-05,0.00013910633035376887,0.00015620538988491916
PG(44:1),5.836067170282188e-05,5.1724983947321815e-05,8.990381358682867e-05,7.070415289675363e-05,6.540538287637466e-05,8.676347161154037e-05,0.000143082443623176,9.166143154645413e-05,8.806325676788746e-05,0.00010350401297023699,8.155777998049067e-05
LPC(24:0),0.0003948526210720068,0.0003730981633850856,8.547516208088607e-06,0.0003458001900883198,0.0003192522318338614,0.00038626243393081344,0.00038949430625328385,0.0004484897185786361,0.00035028423239507944,0.00041853984789196324,0.00041940039973269633
LPE(24:0),1.2969291371043326e-05,6.576877196605293e-05,0.00011100784796574325,8.36782901594408e-05,9.014593535504171e-06,1.9966757103335793e-05,8.922353594207496e-05,6.942641107058906e-05,1.9539817347482312e-05,8.085047573521414e-05,7.067580410164623e-05
PC(44:2),7.331512778104102e-05,6.240550595679307e-05,4.165660470491938e-07,5.7064209283079156e-05,7.286591812337342e-05,8.106400218916926e-05,7.026650439499747e-05,5.345435504775235e-05,6.790587739135198e-05,5.531620831011091e-05,0.00010267274314200026
PE(O-38:3),2.96579393364422e-05,0.00016364909585044033,0.0002885405856402628,0.00017548073453635106,2.6670972202714083e-05,2.821085780240855e-05,0.00018753292511295374,0.00012471604467440386,3.725309231082402e-05,0.00012958438933548028,0.00024772885070813454
PG(O-42:0),0.00010195751741282676,8.775825868502484e-05,0.00016769810199077878,0.00013477491171438616,0.0001148574379998438,0.00013833747274102494,0.00023841025478359447,0.00013522563622027294,0.00016224362328689298,0.0001590993934953009,0.00014691673004442772
PG(O-34:2),0.00012675241514215136,0.00010907095489144562,0.00020803760430685418,0.0001572453697624042,0.00012797183813843027,0.00016294953468355282,0.0002052170004889997,0.00015099512492945536,0.00016273005580870118,0.00014975785118753727,0.00015766030962640305
PS(42:7),0.00012295305766217617,0.00011219475036432698,0.00016848391568189818,0.00017340656376747219,0.0001352599754374079,0.00018217852498176326,0.0002801379704814068,0.00015713641856409687,0.00019848827295718667,0.00019897070156051132,0.00018512666158637163
[TG(48:2)]_FA16:0,0.0001171710065891874,8.402517550064704e-05,0.0002071027418163216,0.00011296843409364599,0.00013291234461315968,0.00012499027051320174,0.00018979013525426619,0.00019701994654483095,0.00015218357241102837,0.00017680689254625354,0.00014944573083360715
PI(O-30:1),0.00011476489386997552,0.000292219636644474,0.0008973952894188511,0.0006263766908223773,6.757724416031631e-05,7.140591094146771e-05,8.403158603610587e-05,0.0005693206989121251,0.0004064450885712004,0.0006902126932605434,8.158526351750945e-05
PE(40:4),2.618887539774237e-05,0.00013169202114638888,0.00033196553805241256,0.00012401340421522858,3.0449095383016738e-05,5.685641104458684e-05,0.00015190450978877322,0.0001377826702816602,5.0677602148128617e-05,0.00011163280793914936,0.00017632905619220705
[TG(56:3)]_FA18:0,0.00035119140975218806,0.00022667406114678187,0.00024101534270877363,0.00017232061025045117,0.00039632604268041,0.0003466507482314599,0.00038486728511511934,0.0003080626870210838,0.000359708874785377,0.000275521383497076,0.00037258549855364985
LPE(12:0) | PE(12:0)_2,2.4750645695077284e-06,4.372288649686327e-05,8.093004640048973e-05,4.370527219930738e-05,4.538298665287188e-06,1.0671771163916956e-05,4.6806623884453395e-05,5.824911967950267e-05,1.4150349980479332e-05,5.892910101873347e-05,4.549630428578418e-05
PE(32:2),8.867176703636703e-06,0.00011365431864891896,0.0003925793472460765,0.00012169178007712082,6.2141315722581165e-06,1.3845268182878557e-05,0.000154767308022813,0.0001934115163810827,2.5561795594025716e-05,0.00013824532138643271,0.0001255435088148377
PE(38:8),0.00011013796876503593,0.00028802419953285785,0.00047290376221988513,0.00032579349246381235,3.4755720938168805e-05,0.00013135631241452598,0.00032283619003121696,0.0002238718435792112,0.00011925113675225314,0.00021992510933256437,0.00032659524714984036
PE(40:2),8.25538060793679e-05,0.00020378936822228124,0.00038707752930704345,0.00017710899831102533,3.873328162945928e-05,5.5188677409015506e-05,0.00023709993284357618,0.00016005525603915015,5.3923753643247044e-05,0.00018006989511098648,0.00022761280611406762
PI(O-28:0),4.914273026718785e-05,0.0001991828597867036,0.0006609272391937682,0.0002779994939829363,3.749496889081284e-05,4.5199858952017225e-05,7.203322480399536e-05,0.0003363920897592167,0.00025929564474534933,0.00027775181121482737,4.835245553620188e-05
PS(38:9),0.0003752867621451413,0.0003410236458931773,0.0004820960125152462,0.00042758345703781584,0.00040091421797805807,0.00037993569517412554,0.0005164996727146071,0.0003232973926816551,0.00046353424549681064,0.0003964693694900759,0.00046493386971734263
LPS(16:0) | PS(16:0)_2,0.00035708414719089025,0.00030147150007588515,0.0003807685212078686,0.0003426287898949367,0.00033352665009083376,0.0003407516243593179,0.0005117212902468314,0.0003560527102699002,0.0004469438093893924,0.0004036006197828874,0.00039382870008691334
PE(38:0),2.075656209101248e-05,0.00019791144593761607,0.0004303628583720525,0.0002769253659466716,1.9296663548930892e-05,9.317588745071026e-05,0.00029707774268530673,0.00021286589428286804,7.167919760780024e-05,0.0002082282541014573,0.0002596919376252849
PE(40:7),7.572955966552384e-05,0.0001983109603079676,0.0003842437710332332,0.00024986761699403797,7.184304296062732e-05,4.154868325122868e-05,0.0002963104116675705,0.0002105086601669846,7.762056757459757e-05,0.0002231736729347967,0.00023298540330738484
PE(O-38:2),3.55887859127895e-05,0.00026115544928149287,0.00034582942715065233,0.00026724883462436944,4.351539007831835e-05,6.12229220568252e-05,0.00026283569495041904,0.0001770597345100467,6.905996804146528e-05,0.00018855123223220562,0.00036213550236026735
PG(O-42:4),0.00011964313301882517,0.00011076137526523724,0.00018178486987201377,0.00014982166778439003,0.00013055799430234096,0.00014519202022881427,0.00020268901453740975,0.0001328335468366361,0.00015837520908355837,0.00013624562731789802,0.00015279313570535394
PI(O-40:1) | PI(P-40:0),5.123033566636103e-05,0.00011440547673772848,0.00017802020706784874,0.00015195683731625704,3.917863055832798e-05,4.5526829901975826e-05,7.394673279562262e-05,0.00011709235315070337,0.0001742541497697538,0.00014479434485498846,6.377405208446924e-05
PG(44:0),8.95607778269717e-05,7.645867423520345e-05,0.0001377249717860078,0.00011021981831480688,0.00012446117026233488,0.00013474966790822884,0.00015928525613143174,0.00015195178999532542,0.00010388557364837258,0.00018087442047718823,0.00012883555038861126
PS(28:2),0.00020724273707612887,0.00017907545499492927,0.0003255704850872035,0.00027541054089863265,0.00020083484046193515,0.00024791201564356477,0.00036546147838449367,0.00024708930192521647,0.00028181032874064453,0.00029203901454425237,0.00026173935866109543
PS(40:1),0.00017471355836075838,0.00016050263848304508,0.00020272474174847004,0.00021417845112416852,0.00023740563806943284,0.0002657251463655888,0.0003701006607503575,0.00016334130775005345,0.0002967009202126252,0.00020868693896346398,0.0003346699925118097
PE(40:3),2.672738397868253e-05,9.788767127364497e-05,0.00038596683364510256,0.00011653663556624678,1.3104994843605955e-05,3.380089739750701e-05,0.00014644329559413994,0.0002004093929957971,3.859132807108782e-05,0.00014564236843211113,0.0001310412148951455
PS(40:9),0.00016479946722667546,0.00014531575108994653,0.0002757143717702966,0.0001880101362338865,0.0001964749316999998,0.0001997843021648115,0.00027497605594633087,0.00016412234350556478,0.0002296453285712733,0.00018207100039452427,0.00024850579554008714
PS(P-16:0),0.00034376450194501185,0.00025608100419301433,0.000216292419940905,0.0004005431460218352,0.00032645640512066253,0.0005337538500360369,0.0005579455418655314,0.00043896203025118474,0.0005263617337948739,0.0005469093112120283,0.0004950306378996085
LPI(15:1) | PI(P-16:0),0.00038251270810916717,0.0005255578663539135,0.0007635529603558616,0.0006136564168091345,0.00029690733346790776,0.0003719404993688064,0.000285040357765375,0.0006808736256298577,0.0005256260384419988,0.0007126788746522777,0.00035320223816005244
PE(40:1),3.3741312883069565e-05,0.00011689546170075475,0.0002152649812616001,0.00012725360799244222,1.3915718518144788e-05,3.2789538565212596e-05,0.00018684607704737944,0.00011354625545669216,5.669846069829976e-05,0.00012721376034854502,0.00015159779972446566
PG(36:0),0.0003010774163293749,0.0002582887644679107,0.00043841002703939955,0.0003506666944560523,0.0004233968080055701,0.00044502643057884635,0.0005605542377138398,0.00028387472455822856,0.0004423288825080351,0.0002958541140781405,0.0004967770194565833
PI(30:1),8.548973851235749e-05,0.0002615309726472681,0.0006160946703172551,0.0004423290660877442,4.10330105189716e-05,4.730490454306054e-05,6.663147598871966e-05,0.0003620849762628352,0.0003015665615019899,0.00044527635870858875,6.308004477763315e-05
PC(40:1),0.000685413314309959,0.000462966436101945,0.0,0.00034364191792807226,0.000472683244648226,0.00047669509833793633,0.0008928757311096608,0.0009487833792233601,0.0008224153229781252,0.0008218137411545503,0.0006693712756191152
PG(38:5),0.0001256697276212432,0.00011396151837416246,0.00020521262612244965,0.00016344212333110385,0.00015551396308913527,0.0001812927268751202,0.0002700584408830028,0.0001423819080291381,0.000179932492549214,0.00015417188771772142,0.00017678314791280745
LPI(15:1) | PI(P-16:0)_2,0.00034882761324717414,0.0005672557861666859,0.000807077462151877,0.0006151173174038135,0.0002959800857532668,0.0004167701389729247,0.00029348520684379303,0.0006998098469430441,0.0005240828023401562,0.0007272256523124206,0.00036924582556313964
PC(30:1),0.001305279520747887,0.0010212931993266873,0.0004654831360445224,0.0007696908397702462,0.0013371455779716073,0.0010661923790507796,0.0011608493934456186,0.0010650583985412861,0.0012390114362899006,0.000982863277931131,0.0008401751379640044
PC(44:3),7.611040627572659e-05,6.618097051029861e-05,2.0023977262646682e-06,6.306460978042798e-05,8.050337389260771e-05,8.874593475605268e-05,7.5224554652109e-05,5.865434375775642e-05,7.552880781683656e-05,5.6701823982893504e-05,0.00011177296337665311
PE(26:1),6.47279274707669e-05,0.0002067498084167261,0.0003674155434830813,0.0002886586842994516,5.3868398256287676e-05,7.534452975058066e-05,0.00027348100748731443,0.0002501109158348602,0.00010515929872682911,0.00029744818855979735,0.0002514182467657598
PG(40:3),0.00010754975237187758,9.963101813364249e-05,0.0003727202476567769,0.00013259348980039837,0.00014902774789072638,0.00014911874048482418,0.0002293217641222289,0.0002201159729034961,0.00015079737039463221,0.0001619160519408332,0.00016404912443427917
PI(36:3),8.198196058739245e-05,0.00015541281361773737,0.00029610059695842176,0.00019718696590096803,5.494352949352664e-05,7.06994498473169e-05,7.34377439234843e-05,0.00019068312883893342,0.00020799154325505643,0.00018902051940044277,8.309240007472568e-05
SM(d18:0/26:0),0.0005610215460610026,0.0003803123908070884,0.0,0.00028082842152741817,0.0004005057129110526,0.0003865355394387499,0.0008142589540829216,0.0008746369390489526,0.0007813794352008472,0.0007622086298603537,0.0005905916885175166
PE(38:6),5.44264855663929e-05,0.00020978708968335207,0.0003325064602571941,0.0002252217591978225,4.761207041071033e-05,9.296808441533992e-05,0.00024591272505078367,0.00017334334998942238,4.815074602255916e-05,0.00016293227662617278,0.00023847143766833525
[TG(48:3)]_FA16:1,0.0001122328709307168,8.701947465949808e-05,0.00019932248022936147,0.00010851242986202676,0.00011997870384955683,0.00011796890129095972,0.00017984740909134393,0.00017731625389336288,0.00014902250929295298,0.00016679022276125207,0.0001400974716247617
[TG(52:3)]_FA16:1,0.0003959106100629686,0.00024395481651792286,0.00030702964688248655,0.0002296960514487101,0.00048679379431941543,0.00037636225266532756,0.0005045545291250563,0.00036543616249805333,0.00043819597293102167,0.0003406493187409275,0.0004076484861434164
FA(32:0),0.0010833234732540518,0.0006715085104022213,0.0013318084028968848,0.0011680300413904187,0.0009100707915272356,0.0011303747200045663,0.0009593770514158532,0.0013109611891505583,0.0007977927454021016,0.001316690448655651,0.0011387124633545384
LPG(20:3) | PG(20:3)_2,7.995435444165861e-05,6.608314814532458e-05,7.52792696289387e-05,0.00011615355101013232,8.087339817544902e-05,9.340357530000375e-05,0.00023244545294020597,8.130253506091246e-05,0.00011848329128323269,0.00013838062432474225,8.528776677853151e-05
LPI(20:0) | PI(20:0),7.784081651059179e-05,0.00036288645891218807,0.0004654994464999881,0.0004308049443883562,5.227876351544093e-05,7.648868684103923e-05,0.00015564400654329778,0.00039542566441567897,0.0003280030061455787,0.00042131707434250556,5.994533414811504e-05
PE(20:4),2.3456693891151606e-05,0.00011181939534834886,0.00011801771027415867,9.288267272147893e-05,1.602368552661996e-05,3.434868488769901e-05,0.00013703947389168865,9.933072830989224e-05,4.932036042980744e-05,0.00010394011511179648,9.956731224548225e-05
PE(40:9),1.3135724073285929e-05,0.00010915611872492918,0.00025977258202931447,0.0001274922582409168,0.0,3.878348461597124e-05,0.00016256895480284224,0.00012316876404088256,4.276082787873168e-05,0.00011513281759944886,0.00014426035970374526
PG(44:6),7.903550231333232e-05,6.546999107282524e-05,0.00013364922962660352,0.00010025916843086321,9.033334146741281e-05,0.00010498792514409376,0.00017650184431327012,0.0001113502693801113,0.00010887421523287146,0.00011336175224812122,0.00010709317409943447
PG(44:8),7.452078395689464e-05,5.8831505616694346e-05,0.00012323949238143944,8.244136615096894e-05,7.249074459607961e-05,9.930165285030583e-05,0.00014910048907351375,0.00010288261496842323,0.00010999708344732918,0.00011352051425794752,9.481381872763087e-05
PI(40:8),5.31867072747341e-05,0.00011855313291054356,0.00020632631054652163,0.0001439214328794849,4.149859088005313e-05,5.233068139395826e-05,7.155145319439954e-05,0.0001239222672047775,0.00019192032584845083,0.00015061178601873029,6.032871425823702e-05
PI(44:8),2.3473046695191662e-05,4.8648828134193516e-05,8.94974916223345e-05,6.094560428916672e-05,1.5297296980986772e-05,2.1626231905120947e-05,3.367271664014617e-05,6.274505030791382e-05,6.707904240155788e-05,7.34121705895289e-05,2.3977142227940086e-05
PI(O-36:5) | PI(P-36:4),4.0918997664800806e-05,9.553238570145746e-05,0.0001886223534537988,0.0001226944127284667,8.044026322751839e-06,3.345966012807041e-05,2.2981491988575557e-05,0.00011536419275634218,0.00011927130487646379,0.0001314974135370597,4.231585931304845e-05
PS(34:2),0.00020141913764445572,0.00017595923058653096,0.00034278926004530183,0.00023304001391580772,0.00022522087118289217,0.00025998419708552503,0.00030636245954222374,0.0002482231429544263,0.00025643237807139316,0.0002576803665366442,0.00025627414264453385
PS(O-30:1),0.00039933581483227594,0.00024751047034692525,0.0007283907385345495,0.0004938865582741188,0.00038493697555355797,0.00037588648940907124,0.0004616183156281492,0.00043624097650328493,0.0004152192191463978,0.0005289027463715289,0.0004075233694386936
PS(O-36:4),0.00014039627919612007,0.0001457807631101575,0.00023894138813374184,0.0002546646990974664,0.00018641796689064025,0.00021507922049988925,0.0003305870087883029,0.00017363001166219148,0.0002846799377393718,0.00024017250066086382,0.0002068730057401289
PS(O-42:1),0.00010937197496319757,9.316489048818747e-05,0.00016428909346166863,0.00014291307506931455,0.0001264627069893821,0.00014176516709917686,0.00023193206015460226,0.0001296236111303058,0.00017781577811932007,0.00015343985136949013,0.000163730036502277
"Cer(d14:2(4E,6E)/24:0(2OH))",5.4726539721312535e-05,1.685843331896812e-05,0.0001391046016234706,1.8706697834846566e-05,3.64137401606959e-05,5.937143781769245e-05,4.301457555723455e-05,9.336501903688163e-05,4.7848975394893625e-05,6.17087415844581e-05,0.00011569250410636939
PI(44:2),1.650539061052519e-05,3.8407971784623136e-05,6.1036253451463e-05,4.792327756176533e-05,1.1670372814098415e-05,1.8279612127472814e-05,2.4183232871477634e-05,4.9323299330650376e-05,5.532772963467088e-05,5.6484014800918497e-05,1.769626883591703e-05
[TG(50:3)]_FA16:1,0.00034024106273348006,0.00020219382992689867,0.00021884520092555417,0.0002286704381525274,0.0003510848218666668,0.00032449254992254615,0.00037249570626731447,0.00034744865141985907,0.00033860699233541537,0.00036431138012069043,0.00036790426194398723
[TG(52:6)]_FA20:0,0.0002416854180436127,0.00022149209604709495,0.00045690406034722424,0.0002690741563338566,0.0003241848876628644,0.0003192929430527365,0.00030115804483819505,0.00029042162320415047,0.0002469954631237094,0.0003820908684933625,0.00036156108535222614
[TG(54:6)]_FA18:2,0.0003682738644716275,0.00024108396133118806,0.00028178378907640136,0.00018913430120841025,0.0004473725344637178,0.00033905448559052334,0.0004088482062809211,0.00031904987339377583,0.00034884616368720527,0.00029018846342741,0.00033878710099109955
